#airframe_info, log_version="1.01", airframe_name="Cessna 172S", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-10", system_id="25BA2E6F4", mode=NORMAL, flightstream_header="25BA2E6F4_20000101_000000", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/24, 08:38:22,  +08:00,  SNVOR,30.4704437,105.6124954,947.1,30.18,937.9,11.5,67.71,70.76,635.58,9.76,0.23,0,-0.03,123.4,126,28.2,28.2,0.3,0,19.16,21.96,14.98,143.24,76.85,2399.3,236.46,233.23,241.6,253.26,1233.95,1218.6,1208.1,1203.24,801,68, NAV1,125,111.6,111.6,129.75,128.5,4.959,       ,4.52,6.3,0.2,-172.9,-2.7,       ,      ,       ,      ,      ,653.5,     3D,3704,      ,       ,144.5,       
2023/4/24, 08:38:23,  +08:00,  SNVOR,30.4702606,105.6128159,953.1,30.18,949.2,11.5,70.37,71.46,568.73,10.44,1.21,0,-0.04,124,126.3,28.2,28.2,0.3,0,19.39,22.07,15.1,143.2,76.87,2423.1,236.5,233.33,241.68,253.36,1241,1226.63,1214.31,1210.34,812.3,71, NAV1,125,111.6,111.6,129.75,128.5,5.445,       ,4.49,4.7,0.2,-166.9,-2.7,       ,      ,       ,      ,      ,677.2,     3D,3704,      ,       ,144.5,       
2023/4/24, 08:38:24,  +08:00,  SNVOR,30.4700718,105.6131363,964.1,30.18,961.7,11.5,70.37,71.84,545.68,10.56,2.18,0.01,-0.03,124,127,28.2,28.2,0.3,0,19.39,22.07,15.07,143.16,76.98,2427.2,236.59,233.46,241.78,253.5,1247.69,1233.29,1219.9,1216.74,824.8,71, NAV1,125,111.6,111.6,129.75,128.5,5.972,       ,4.46,3.2,0.2,-160.3,-2.7,       ,      ,       ,      ,      ,736.2,     3D,3704,      ,       ,144.5,       
2023/4/24, 08:38:25,  +08:00,  SNVOR,30.4698849,105.6134567,977.1,30.18,973.3,11.5,70.49,72.1,651.5,9.98,-1.8,0.03,0,124.4,127.3,28.2,28.2,0.3,0,19.57,22.13,15.08,143.12,76.1,2414.7,236.73,233.63,241.93,253.67,1254.16,1238.27,1224.26,1222.59,836.4,71, NAV1,125,111.6,111.6,129.75,128.5,6.538,       ,4.42,2.1,0.2,-153.4,-2.7,       ,      ,       ,      ,      ,744.1,     3D,3704,      ,       ,144.5,       
2023/4/24, 08:38:26,  +08:00,  SNVOR,30.4696922,105.6137772,990.1,30.18,985.6,11.5,72.08,72.56,677.84,9.88,0.73,0.01,0.02,123.6,127.3,28.2,28.2,0.3,0,19.65,22.13,15.14,143.08,76.18,2426.5,236.93,233.85,242.13,253.9,1260.46,1243.88,1228.92,1229.36,848.6,73, NAV1,125,111.6,111.6,129.75,128.5,7.158,       ,4.39,1.2,0.2,-146,-2.7,       ,      ,       ,      ,      ,704.7,     3D,3704,      ,       ,144.5,       
2023/4/24, 08:38:27,  +08:00,  SNVOR,30.4695015,105.6140976,1005.1,30.18,997.1,11.5,73.19,72.86,767.6,9.5,-1.49,-0.01,-0.01,123.1,127.2,28.2,28.2,0.2,0,19.65,22.07,15.16,143.03,75.81,2424.4,237.16,234.11,242.35,254.14,1265.69,1248.58,1232.76,1234.56,860.2,74, NAV1,125,111.6,111.6,129.75,128.5,7.84,       ,4.36,0.7,0.2,-138.4,-2.7,       ,      ,       ,      ,      ,724.4,     3D,3704,      ,       ,144.5,       
2023/4/24, 08:38:28,  +08:00,  SNVOR,30.4693108,105.614418,1020.1,30.18,1009.5,11.5,73.78,73.28,844.71,9.28,0.64,-0.02,-0.07,123.2,126.8,28.2,28.2,0.3,0,19.47,22.09,15.22,142.99,76.05,2427.9,237.43,234.42,242.62,254.43,1269.17,1252.57,1236.92,1240.08,872.5,74, NAV1,125,111.6,111.6,129.75,128.5,8.548,       ,4.32,0.7,0.2,-130.9,-2.7,       ,      ,       ,      ,      ,740.2,     3D,3704,      ,       ,144.5,       
2023/4/24, 08:38:29,  +08:00,  SNVOR,30.46912,105.6147461,1030.1,30.18,1020.6,11.5,72.7,73.77,794.74,9.1,1.49,0,-0.1,123.4,126.7,28.2,28.2,0.3,0,19.19,22.17,15.19,142.94,76.57,2418,237.74,234.74,242.91,254.72,1274.07,1255.72,1240.05,1244.47,883.7,73, NAV1,125,111.6,111.6,129.75,128.5,8.736,       ,4.29,1,0.2,-123.9,-2.7,       ,      ,       ,      ,      ,681.1,     3D,3704,      ,       ,144.5,       
2023/4/24, 08:38:30,  +08:00,  SNVOR,30.4689274,105.6150665,1041.1,30.18,1030.5,11.5,72.67,74.35,712.66,9.53,1.83,0.02,0.09,123.5,127,28.2,28.2,0.3,0,18.94,22.21,15.05,142.88,76.16,2436.9,238.09,235.12,243.25,255.1,1275.87,1260.49,1243.19,1247.02,893.6,73, NAV1,125,111.6,111.6,129.75,128.5,8.018,       ,4.26,1.5,0.2,-117.4,-2.7,       ,      ,       ,      ,      ,622,     3D,3704,      ,       ,144.5,       
2023/4/24, 08:38:31,  +08:00,  SNVOR,30.4687328,105.6154022,1049.1,30.18,1043,11.5,73.61,74.8,621.98,8.93,-0.42,0.02,-0.1,124.2,127.3,28.2,28.2,0.3,0,18.94,22.21,14.99,142.82,76.3,2435.5,238.47,235.52,243.59,255.47,1279.8,1263.16,1246.18,1249.98,906.1,74, NAV1,125,111.6,111.6,129.75,128.5,7.322,       ,4.24,2.2,0.2,-111.5,-2.7,       ,      ,       ,      ,      ,681.1,     3D,3704,      ,       ,144.5,       
