#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2D87A31FD", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/26, 14:50:27,  +08:00,  SNVOR,30.4703732,105.6126328,944.9,29.88,931.9,25.2,66,63.72,250.6,8.35,-0.13,-0.02,-0.11,127.6,124.6,28,28,0.7,0,24,23.83,15.2,175.25,74.63,2448.6,308.72,307.66,312.81,327.36,1224.09,1235.93,1209.97,1217.32,795,68, NAV1,125,111.6,111.6,129.75,128.5,5.078,       ,3.13,141.2,0.2,-170.3,-2.7,       ,      ,       ,      ,      ,385.8, 3DDiff,3704,      ,104,241,126
2023/4/26, 14:50:28,  +08:00,  SNVOR,30.4702148,105.6129379,954.9,29.88,937.4,25.2,66.57,64.89,379.43,9.09,-0.22,-0.07,0.01,126.6,124.5,28.1,28,0.7,0.1,24,23.94,15.26,175.32,74.9,2452,309.06,308.07,313.18,327.69,1228.69,1241.19,1213.59,1222.48,800.5,69, NAV1,125,111.6,111.6,129.75,128.5,5.714,       ,3.19,140.5,0.2,-164.6,-2.7,       ,      ,       ,      ,      ,334.6, 3DDiff,3704,      ,104,241.5,126
2023/4/26, 14:50:29,  +08:00,  SNVOR,30.4700546,105.6132355,959.9,29.88,944.2,25.2,66.27,65.97,402.61,9.56,0.66,-0.05,-0.05,126.3,124,28.1,28,0.7,0.1,24,23.96,15.32,175.81,75.45,2440.4,309.44,308.51,313.6,328.06,1232.9,1245.89,1216.48,1226.82,807.3,69, NAV1,125,111.6,111.6,129.75,128.5,6.25,       ,3.26,140.1,0.2,-158.5,-2.7,       ,      ,       ,      ,      ,378, 3DDiff,3704,      ,104,241.5,126
2023/4/26, 14:50:30,  +08:00,  SNVOR,30.4698944,105.613533,968.9,29.88,952.6,25.2,68.32,66.77,427.18,9.83,0.47,-0.04,0.01,125.8,123.6,28,28,0.7,0.1,24,23.96,15.3,175.84,75.36,2446.1,309.85,308.98,314.05,328.46,1236.47,1250.38,1219.35,1231.02,815.8,71, NAV1,125,111.6,111.6,129.75,128.5,6.762,       ,3.32,140,0.2,-151.9,-2.7,       ,      ,       ,      ,      ,452.8, 3DDiff,3704,      ,104,241.5,126
2023/4/26, 14:50:31,  +08:00,  SNVOR,30.4697342,105.6138535,975.9,29.88,961.1,25.2,68.22,67.51,431.99,9.82,4.7,-0.04,0.07,126.2,123.6,28,28,0.6,0,24,24,15.11,175.66,75.3,2449.7,310.31,309.55,314.55,328.9,1238.96,1254.35,1221.58,1235.82,824.2,71, NAV1,125,111.6,111.6,129.75,128.5,7.34,       ,3.38,140.1,0.2,-145.2,-2.7,       ,      ,       ,      ,      ,492.1, 3DDiff,3704,      ,104,241.5,126
2023/4/26, 14:50:32,  +08:00,  SNVOR,30.4695702,105.6141663,981.9,29.88,971.8,25.2,67.68,68.11,428.91,9.31,-0.03,0.03,-0.09,127.6,124.1,28.1,28,0.7,0.1,24,24,15.3,175.85,74.89,2449.7,310.81,310.1,315.1,329.36,1241.18,1257.56,1223.48,1238.74,834.9,70, NAV1,125,111.6,111.6,129.75,128.5,7.984,       ,3.44,140.4,0.2,-138.3,-2.7,       ,      ,       ,      ,      ,618.1, 3DDiff,3704,      ,104,241.5,126
2023/4/26, 14:50:33,  +08:00,  SNVOR,30.4693985,105.6144714,988.9,29.88,981.8,25.5,68.01,68.81,395.85,9.91,-0.96,-0.03,0.02,124.6,124.6,28.1,28,0.7,0.1,24,24,15.16,176.48,74.46,2445.9,311.31,310.67,315.65,329.86,1243.65,1260.49,1224.5,1240.28,844.9,71, NAV1,125,111.6,111.6,129.75,128.5,8.645,       ,3.48,141,0.2,-131.6,-2.7,       ,      ,       ,      ,      ,594.5, 3DDiff,3704,      ,104,241.5,126
2023/4/26, 14:50:34,  +08:00,  SNVOR,30.4692326,105.6147919,1006.9,29.88,992.4,25.5,69.87,69.43,566.46,9.45,1.03,-0.11,-0.05,120.6,124,28,28,0.7,0.1,24,24,15.13,176.23,74.5,2454.1,311.83,311.26,316.24,330.37,1246.2,1262.51,1225.94,1242.06,855.5,72, NAV1,125,111.6,111.6,129.75,128.5,8.671,       ,3.51,141.3,0.2,-125.2,-2.7,       ,      ,       ,      ,      ,618.1, 3DDiff,3704,      ,104,242,126
2023/4/26, 14:50:35,  +08:00,  SNVOR,30.4690685,105.6151123,1020.9,29.88,1000.8,25.2,71.45,69.94,764.59,9.33,2.41,-0.06,0.02,122.5,123,28,28,0.6,0,24,24,15.05,176.14,75.16,2459.7,312.38,311.86,316.86,330.9,1248.48,1264.48,1227.42,1243.71,863.9,74, NAV1,125,111.6,111.6,129.75,128.5,7.994,       ,3.53,141.2,0.2,-119.4,-2.7,       ,      ,       ,      ,      ,503.9, 3DDiff,3704,      ,104,242,126
2023/4/26, 14:50:36,  +08:00,  SNVOR,30.4689045,105.6154404,1024.9,29.88,1009.4,25.2,73.61,70.33,643.23,9.83,2.46,0.01,0,125.9,123,28.1,28,0.7,0.1,24,23.98,15.22,175.93,75.06,2466.8,312.96,312.39,317.5,331.45,1249.97,1266.64,1228.31,1245.72,872.6,76, NAV1,125,111.6,111.6,129.75,128.5,7.343,       ,3.55,140.7,0.2,-114.1,-2.7,       ,      ,       ,      ,      ,515.7, 3DDiff,3704,      ,104,242,126
