0.0,0.0,0.0,4.52,-32.09,0.01,0.11,150.8,150.3,2476.4,331.25,1319.68,./dataRaw/BaziDatasets/file1/12
-0.3910000000004743,0.3585999999984324,4.599999999999909,4.08,-34.5,0.0,0.16,144.5,144.6,2476.2,331.28,1319.25,./dataRaw/BaziDatasets/file1/12
-0.7458000000006848,0.7629999999920756,7.800000000000182,1.48,-36.75,0.01,-0.04,138.4,138.0,2476.7,331.3,1319.34,./dataRaw/BaziDatasets/file1/12
-1.0662000000003502,1.2207000000046264,5.099999999999909,1.19,-37.79,0.0,0.17,131.6,131.9,2479.6,331.32,1319.02,./dataRaw/BaziDatasets/file1/12
-1.3370000000030302,1.716599999994628,-0.599999999999909,1.46,-39.32,0.0,0.26,124.2,124.7,2481.8,331.34,1319.67,./dataRaw/BaziDatasets/file1/12
-1.558300000002788,2.2659999999916636,-7.800000000000182,1.15,-43.02,0.03,0.29,116.3,116.9,2483.2,331.35,1319.14,./dataRaw/BaziDatasets/file1/12
-1.7013000000005718,2.838199999999347,-12.699999999999818,0.93,-42.67,-0.01,0.41,106.4,108.8,2482.2,331.37,1318.59,./dataRaw/BaziDatasets/file1/12
-1.773800000002268,3.4713999999951284,-19.09999999999991,1.72,-43.58,-0.01,0.49,96.5,99.5,2484.2,331.39,1317.78,./dataRaw/BaziDatasets/file1/12
-1.7490000000002226,4.104600000005121,-24.199999999999818,3.15,-44.45,0.0,0.57,86.6,89.9,2484.3,331.4,1317.35,./dataRaw/BaziDatasets/file1/12
-1.6270000000027096,4.737899999994966,-25.59999999999991,4.16,-47.48,0.02,0.49,76.4,79.6,2479.8,331.41,1316.65,./dataRaw/BaziDatasets/file1/12
-1.411400000002061,5.332999999993149,-25.300000000000182,3.76,-47.31,0.0,0.48,65.7,69.8,2477.1,331.42,1316.45,./dataRaw/BaziDatasets/file1/12
-1.1082000000008918,5.88989999999967,-26.0,2.86,-47.97,0.0,0.4,55.2,60.0,2478.9,331.43,1316.4,./dataRaw/BaziDatasets/file1/12
-0.7286000000021886,6.385800000003883,-32.59999999999991,3.12,-49.19,-0.01,0.47,44.8,50.4,2478.8,331.46,1317.47,./dataRaw/BaziDatasets/file1/12
-0.2746000000009019,6.797800000001075,-36.5,2.75,-49.57,-0.01,0.46,34.5,40.3,2478.6,331.45,1316.96,./dataRaw/BaziDatasets/file1/12
0.2345999999988635,7.110600000004297,-41.0,2.59,-50.43,0.0,0.57,22.7,30.4,2477.0,331.47,1315.47,./dataRaw/BaziDatasets/file1/12
0.7838999999982832,7.316599999995788,-45.69999999999982,2.53,-52.43,-0.01,0.57,11.1,19.8,2475.6,331.49,1316.53,./dataRaw/BaziDatasets/file1/12
1.3618999999991388,7.385299999995709,-51.30000000000018,2.5,-54.4,0.01,0.6,359.0,8.6,2476.9,331.48,1315.99,./dataRaw/BaziDatasets/file1/12
1.9397999999988258,7.324199999999337,-57.80000000000018,1.27,-52.44,-0.01,0.58,346.4,357.5,2474.8,331.5,1314.79,./dataRaw/BaziDatasets/file1/12
2.49290000000002,7.141099999998346,-66.09999999999991,0.51,-50.45,-0.04,0.63,333.3,346.3,2478.9,331.5,1314.84,./dataRaw/BaziDatasets/file1/12
3.000300000000067,6.828299999995124,-72.5,1.41,-49.49,-0.01,0.62,321.9,334.9,2478.2,331.51,1315.87,./dataRaw/BaziDatasets/file1/12
3.444699999999301,6.416299999997932,-78.59999999999991,2.55,-47.07,-0.01,0.63,310.6,323.9,2478.8,331.52,1315.54,./dataRaw/BaziDatasets/file1/12
