#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-BD", unit_software_version="13.11", system_software_part_number="006-B0563-35", system_id="27D9FE27E", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/20, 17:58:28,  +08:00,  SNVOR,30.4713249,105.6108322,921.9,29.56,934.2,23.5,64.6,66.98,-75.15,7.98,1.29,-0.03,0.07,306.4,305.1,28.1,28.1,0.5,0,17.86,21.91,14.95,184.38,77.11,2449.7,281.53,299.57,291.87,307.67,1203.64,1231.25,1218.58,1213.75,797.4,67, NAV1,305,111.6,111.6,129.75,128.5,-4.524,       ,2.4,146.2,0.2,165.2,-2.7,       ,      ,       ,      ,      ,173.2, 3DDiff,3704,      ,51,72.5,84
2023/4/20, 17:58:29,  +08:00,  SNVOR,30.4714966,105.610527,927.9,29.56,938.9,23.5,67.04,68.37,91.39,8.46,0.51,-0.01,0.01,306.3,305,28.1,28.1,0.6,0,18.1,22,14.77,184.46,77.05,2455.9,281.7,299.76,291.94,307.73,1215.34,1238.93,1226.77,1222.21,802.2,70, NAV1,305,111.6,111.6,129.75,128.5,-4.214,       ,2.35,145.1,0.3,162.4,-2.7,       ,      ,       ,      ,      ,299.2, 3DDiff,3704,      ,51,72,84
2023/4/20, 17:58:30,  +08:00,  SNVOR,30.4716663,105.6102066,936.9,29.56,945.5,23.5,67.58,69.4,273.55,9.33,0.44,-0.01,0,306.5,304.6,28.1,28.1,0.6,0,18.43,21.88,14.77,184.53,77.05,2465.5,281.92,299.97,292.05,307.85,1223.28,1245.86,1233.91,1229.25,808.7,70, NAV1,305,111.6,111.6,129.75,128.5,-3.973,       ,2.29,143.9,0.3,159.9,-2.7,       ,      ,       ,      ,      ,378, 3DDiff,3704,      ,51,72,84
2023/4/20, 17:58:31,  +08:00,  SNVOR,30.471838,105.6098862,942.9,29.56,953.1,23.5,67.12,70.21,371.45,9.9,-0.03,-0.02,0.03,306.6,304.3,28.1,28.1,0.6,0,18.64,21.81,14.9,184.59,76.77,2456.6,282.16,300.23,292.2,307.99,1229.8,1251.44,1240.41,1235.38,816.3,70, NAV1,305,111.6,111.6,129.75,128.5,-3.726,       ,2.2,142.6,0.3,157.6,-2.7,       ,      ,       ,      ,      ,440.9, 3DDiff,3704,      ,51,72.5,84
2023/4/20, 17:58:32,  +08:00,  SNVOR,30.4720078,105.6095581,949.9,29.56,962.9,23.5,68.35,70.74,380.37,10.03,0.91,-0.01,-0.03,307.6,304.2,28.1,28.1,0.5,0,18.9,21.81,14.87,184.63,77.15,2460.2,282.44,300.5,292.39,308.15,1235.64,1255.76,1245.93,1239.67,826.1,71, NAV1,305,111.6,111.6,129.75,128.5,-3.48,       ,2.09,140.9,0.3,155.6,-2.7,       ,      ,       ,      ,      ,566.9, 3DDiff,3704,      ,51,72.5,84
2023/4/20, 17:58:33,  +08:00,  SNVOR,30.4721832,105.6092377,958.9,29.56,973.1,23.5,68.56,71.13,431.3,9.76,0.79,-0.05,-0.03,308.7,304.1,28.1,28.1,0.6,0,19.18,21.59,14.94,184.67,76.6,2448.7,282.77,300.82,292.63,308.33,1240.83,1259.08,1251.01,1242.91,836.3,71, NAV1,305,111.6,111.6,129.75,128.5,-3.255,       ,1.98,138.6,0.3,153.7,-2.7,       ,      ,       ,      ,      ,602.4, 3DDiff,3704,      ,51,72.5,84
2023/4/20, 17:58:34,  +08:00,  SNVOR,30.472353,105.608902,967.9,29.56,983.3,23.5,69.26,71.49,469.48,9.65,1.72,0.02,-0.05,309.6,304.3,28.1,28.1,0.6,0,19.18,21.35,14.82,184.7,76.61,2463.5,283.12,301.17,292.87,308.55,1245.67,1261.78,1255.52,1247.42,846.5,72, NAV1,305,111.6,111.6,129.75,128.5,-3.035,       ,1.86,135.4,0.3,152,-2.7,       ,      ,       ,      ,      ,610.2, 3DDiff,3704,      ,51,72.5,84
2023/4/20, 17:58:35,  +08:00,  SNVOR,30.4725304,105.6085815,976.9,29.56,992.9,23.5,69.16,71.84,505.09,9.68,1.81,-0.01,-0.04,310.3,304.8,28.1,28.1,0.5,0,19.23,21.32,14.85,184.72,76.91,2450.5,283.52,301.54,293.16,308.79,1249.29,1264.19,1259.09,1250.17,856.1,72, NAV1,305,111.6,111.6,129.75,128.5,-2.851,       ,1.73,130.7,0.4,150.6,-2.7,       ,      ,       ,      ,      ,598.4, 3DDiff,3704,      ,51,72.5,84
2023/4/20, 17:58:36,  +08:00,  SNVOR,30.4727116,105.6082535,984.9,29.56,1002.5,23.5,68.73,72.21,522.8,9.27,0.54,0,-0.07,311.1,305.2,28.1,28.1,0.6,0,19.23,21.27,14.69,184.73,76.58,2459.9,283.92,301.94,293.47,309.07,1252.79,1266.71,1262.66,1253.03,865.7,71, NAV1,305,111.6,111.6,129.75,128.5,-2.682,       ,1.61,124.2,0.4,149.2,-2.7,       ,      ,       ,      ,      ,570.9, 3DDiff,3704,      ,51,72,84
2023/4/20, 17:58:37,  +08:00,  SNVOR,30.4728966,105.6079254,990.9,29.56,1009.8,23.5,67.9,72.76,458.8,8.48,2.5,0.01,-0.07,311.7,305.8,28.1,28.1,0.6,0,19.13,21.35,14.72,184.74,76.42,2437.5,284.38,302.36,293.83,309.39,1255.76,1268.7,1265.06,1256.38,873,71, NAV1,305,111.6,111.6,129.75,128.5,-2.522,       ,1.52,115.6,0.4,148.1,-2.7,       ,      ,       ,      ,      ,515.7, 3DDiff,3704,      ,51,72,84
