#airframe_info, log_version="1.01", airframe_name="Cessna 172S", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-10", system_id="25BA2E6F4", mode=NORMAL, flightstream_header="25BA2E6F4_20000101_000000", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/23, 12:48:29,  +08:00,  SNVOR,30.4716263,105.6103973,931.2,30.03,938.6,13.5,72.19,71.13,365.14,6.84,-0.74,0.06,0.01,312.7,308,28.1,28.1,0.7,0,19.95,23.64,15.05,130.63,76.8,2400.1,298.19,293.59,309.16,310.32,1276.41,1255.46,1241.98,1249.15,801.7,73, NAV1,305,111.6,111.6,129.75,128.5,-4.047,       ,10.09,-56.2,0.3,161.7,-2.7,       ,      ,       ,      ,      ,385.8, 3DDiff,3704,      ,48,76.5,60
2023/4/23, 12:48:30,  +08:00,  SNVOR,30.4718246,105.6100845,940.2,30.03,944.9,13.5,72.55,72.17,485.03,6.94,-1.71,0,0,310.8,308.2,28.1,28.1,0.7,0,20.15,23.56,14.66,130.62,76.78,2400.9,298.83,294.12,309.67,310.84,1279.05,1257.39,1244.45,1251.36,808,73, NAV1,305,111.6,111.6,129.75,128.5,-3.814,       ,9.68,-54.6,0.3,159.4,-2.7,       ,      ,       ,      ,      ,405.5, 3DDiff,3704,      ,48,75.5,60
2023/4/23, 12:48:31,  +08:00,  SNVOR,30.4720192,105.6097641,953.2,30.03,951.7,13.5,76.55,72.99,616.3,6.48,-1.35,-0.01,-0.09,309.6,307.9,28.2,28.2,0.7,0,20.15,23.56,14.57,130.6,77.16,2433.4,299.51,294.7,310.19,311.36,1283.4,1260.09,1246.44,1253.13,814.9,78, NAV1,305,111.6,111.6,129.75,128.5,-3.587,       ,9.28,-53,0.3,157.4,-2.7,       ,      ,       ,      ,      ,456.7, 3DDiff,3704,      ,48,75.5,60
2023/4/23, 12:48:32,  +08:00,  SNVOR,30.4722137,105.609436,964.2,30.03,958.9,13.2,79.13,73.65,668.11,6.82,-3.35,0,-0.04,308.2,307.5,28.2,28.2,0.7,0,20,23.56,14.97,130.59,76.31,2429.6,300.17,295.36,310.72,311.89,1287.11,1263.33,1248.86,1256.06,822.1,80, NAV1,305,111.6,111.6,129.75,128.5,-3.368,       ,8.89,-51.3,0.3,155.5,-2.7,       ,      ,       ,      ,      ,437, 3DDiff,3704,      ,48,75.5,60
2023/4/23, 12:48:33,  +08:00,  SNVOR,30.4724083,105.609108,971.2,30.03,966.3,13.2,78.05,74.35,601.07,6.8,0.38,-0.01,-0.06,307.2,306.8,28.1,28.1,0.7,0,19.65,23.6,14.76,130.57,76.6,2419.5,300.84,295.91,311.23,312.41,1288.83,1265.74,1252.44,1257.07,829.4,79, NAV1,305,111.6,111.6,129.75,128.5,-3.166,       ,8.54,-49.6,0.3,153.9,-2.7,       ,      ,       ,      ,      ,444.9, 3DDiff,3704,      ,48,76,60
2023/4/23, 12:48:34,  +08:00,  SNVOR,30.4726028,105.6087723,979.2,30.03,973.6,13.2,79.84,74.94,541.41,6.68,-0.22,0.03,-0.11,308.7,306.4,28.1,28.1,0.7,0,19.22,23.68,14.78,130.56,76.7,2425.8,301.52,296.53,311.75,312.93,1290.22,1267.82,1254.62,1258.97,836.7,81, NAV1,305,111.6,111.6,129.75,128.5,-2.98,       ,8.21,-48.1,0.4,152.3,-2.7,       ,      ,       ,      ,      ,448.8, 3DDiff,3704,      ,48,76,60
2023/4/23, 12:48:35,  +08:00,  SNVOR,30.4727898,105.6084442,985.2,30.03,983.4,13.2,79.21,75.46,459.3,7.37,-4.55,-0.02,0.03,309.2,306.1,28.2,28.2,0.7,0,19.22,23.79,14.56,130.55,76.21,2434.3,302.1,297.02,312.17,313.34,1292.26,1270.43,1255.94,1261.03,846.5,80, NAV1,305,111.6,111.6,129.75,128.5,-2.805,       ,7.91,-46.5,0.4,150.9,-2.7,       ,      ,       ,      ,      ,519.7, 3DDiff,3704,      ,48,76.5,60
2023/4/23, 12:48:36,  +08:00,  SNVOR,30.4729824,105.6080933,993.2,30.03,994.4,13.2,78.55,76.06,432.01,7.28,-0.82,0.05,-0.02,309,305.3,28.2,28.2,0.7,0,18.86,23.79,14.74,130.55,75.98,2430.9,302.64,297.56,312.59,313.76,1293.58,1272.76,1256.98,1263.64,857.5,80, NAV1,305,111.6,111.6,129.75,128.5,-2.646,       ,7.64,-44.8,0.4,149.5,-2.7,       ,      ,       ,      ,      ,574.8, 3DDiff,3704,      ,48,75.5,60
2023/4/23, 12:48:37,  +08:00,  SNVOR,30.4731693,105.6077423,999.2,30.03,1005.8,13.2,77.06,76.57,415.22,7.25,0.34,0.01,-0.14,307.7,305.1,28.1,28.1,0.6,0,18.56,23.81,14.78,130.55,76.43,2428.6,303.26,298.05,313.07,314.25,1296.33,1275.15,1258.39,1264.97,868.9,78, NAV1,305,111.6,111.6,129.75,128.5,-2.503,       ,7.37,-42.9,0.4,148.3,-2.7,       ,      ,       ,      ,      ,657.5, 3DDiff,3704,      ,48,75.5,60
2023/4/23, 12:48:38,  +08:00,  SNVOR,30.4733601,105.607399,1016.2,30.03,1017.9,13.2,81.46,76.82,566.24,7.62,1.54,-0.03,-0.2,308.3,305.1,28.1,28.1,0.6,0,18.35,23.83,14.74,130.56,76.56,2445.7,303.93,298.63,313.56,314.75,1298.2,1277.02,1260.08,1265.46,881.1,83, NAV1,305,111.6,111.6,129.75,128.5,-2.369,       ,7.12,-41,0.4,147.1,-2.7,       ,      ,       ,      ,      ,716.5, 3DDiff,3704,      ,48,75.5,60
