#airframe_info, log_version="1.01", airframe_name="Cessna 172S", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-10", system_id="25BA2E6F4", mode=NORMAL, flightstream_header="25BA2E6F4_20000101_000000", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/23, 12:55:12,  +08:00,  SNVOR,30.4717216,105.6101379,913.2,30.03,933,12.5,64.13,65.68,-11.68,9.16,1.08,0,0.04,310.4,305.8,28.2,28.2,0.7,0,19.14,22.78,14.34,149.18,75.18,2369.8,269.07,262.12,270.6,283.36,1265.74,1234.45,1227.1,1235.65,796.3,65, NAV1,305,111.6,111.6,129.75,128.5,-3.868,       ,0.29,91,0.3,159.6,-2.7,       ,      ,       ,      ,      ,318.9, 3DDiff,3704,      ,41,103.5,89
2023/4/23, 12:55:13,  +08:00,  SNVOR,30.4718914,105.6098404,919.2,30.03,941.2,12.5,65.46,66.73,129.81,8.94,2.23,0.02,-0.04,310.5,306.7,28.1,28.2,0.7,0,19.14,22.93,14.14,149.24,75.4,2401.2,269.16,262.23,270.72,283.49,1271.22,1239.85,1231.61,1240.11,804.4,66, NAV1,305,111.6,111.6,129.75,128.5,-3.639,       ,0.32,95,0.3,157.5,-2.7,       ,      ,       ,      ,      ,440.9, 3DDiff,3704,      ,41,104,89
2023/4/23, 12:55:14,  +08:00,  SNVOR,30.4720688,105.6095505,932.2,30.03,950,12.5,68.11,67.61,339.59,7.8,1.12,-0.01,0.03,309.1,307.3,28.1,28.2,0.7,0,19.47,22.93,13.99,149.3,75.17,2370.7,269.29,262.42,270.9,283.7,1277.83,1245.51,1236.36,1244.82,813.2,69, NAV1,305,111.6,111.6,129.75,128.5,-3.424,       ,0.36,93,0.3,155.7,-2.7,       ,      ,       ,      ,      ,507.9, 3DDiff,3704,      ,41,104,89
2023/4/23, 12:55:15,  +08:00,  SNVOR,30.47225,105.6092453,946.2,30.03,958.9,12.5,72.17,68.44,571.08,7.58,-3.81,-0.02,-0.05,308.3,307.4,28.2,28.2,0.7,0,19.62,22.93,13.66,149.36,75.45,2413.9,269.46,262.64,271.09,283.92,1283.57,1250.9,1242.06,1250.06,822.1,73, NAV1,305,111.6,111.6,129.75,128.5,-3.221,       ,0.38,87.6,0.3,154.1,-2.7,       ,      ,       ,      ,      ,511.8, 3DDiff,3704,      ,41,104.5,90
2023/4/23, 12:55:16,  +08:00,  SNVOR,30.4724312,105.6089325,957.2,30.03,965,12.5,72.73,69.43,661.12,7.98,-3.42,-0.04,0.1,307.2,306.7,28.2,28.2,0.7,0,19.85,23.03,13.85,149.41,75.66,2391.9,269.68,262.9,271.32,284.18,1289.26,1257.56,1246.7,1255.35,828.2,73, NAV1,305,111.6,111.6,129.75,128.5,-3.036,       ,0.39,79.2,0.3,152.7,-2.7,       ,      ,       ,      ,      ,381.9, 3DDiff,3704,      ,41,104.5,90
2023/4/23, 12:55:17,  +08:00,  SNVOR,30.4726124,105.6086197,963.2,30.03,969.8,12.5,71.84,70.48,609.5,7.55,-0.19,-0.03,0.09,307.2,305.5,28.1,28.1,0.6,0,19.75,22.99,13.7,149.45,74.68,2404.3,269.94,263.2,271.59,284.47,1294.13,1263.84,1252.08,1259.88,833.1,73, NAV1,305,111.6,111.6,129.75,128.5,-2.864,       ,0.38,67.3,0.4,151.2,-2.7,       ,      ,       ,      ,      ,346.5, 3DDiff,3704,      ,41,104,90
2023/4/23, 12:55:18,  +08:00,  SNVOR,30.4727898,105.6082916,969.2,30.03,975.9,12.5,73.87,71.38,502.86,7.57,0.76,-0.03,0.01,307.6,305,28.1,28.2,0.7,0,19.65,22.93,13.54,149.5,75.79,2413.1,270.22,263.51,271.85,284.74,1297.6,1267.96,1257.38,1264.72,839.1,75, NAV1,305,111.6,111.6,129.75,128.5,-2.701,       ,0.39,51.9,0.4,149.9,-2.7,       ,      ,       ,      ,      ,413.4, 3DDiff,3704,      ,41,104,90
2023/4/23, 12:55:19,  +08:00,  SNVOR,30.472971,105.6079712,976.2,30.03,982.5,12.5,74.25,72.25,437.86,7.54,2.6,-0.02,0.04,308.6,305,28.2,28.2,0.7,0,19.65,22.78,13.86,149.54,75.51,2394.5,270.53,263.83,272.22,285.11,1301.59,1272.5,1262.01,1268.1,845.8,75, NAV1,305,111.6,111.6,129.75,128.5,-2.553,       ,0.43,35.6,0.4,148.7,-2.7,       ,      ,       ,      ,      ,460.6, 3DDiff,3704,      ,41,104,90
2023/4/23, 12:55:20,  +08:00,  SNVOR,30.4731522,105.6076355,982.2,30.03,990.3,12.5,73.23,73.01,396.79,7.12,-0.15,0,-0.01,309.1,305.3,28.1,28.2,0.6,0,19.49,22.78,13.87,149.57,75.2,2406,270.79,264.14,272.51,285.38,1304.3,1276.21,1265.47,1271.18,853.6,74, NAV1,305,111.6,111.6,129.75,128.5,-2.419,       ,0.53,22.9,0.4,147.6,-2.7,       ,      ,       ,      ,      ,480.3, 3DDiff,3704,      ,41,104,90
2023/4/23, 12:55:21,  +08:00,  SNVOR,30.473341,105.6072998,989.2,30.03,997.4,12.5,73.27,73.98,393.44,7.64,0.62,0.01,-0.03,309,305.4,28.1,28.2,0.6,0,19.27,22.66,13.51,149.61,75.29,2394.1,271.06,264.43,272.76,285.64,1307.3,1279.76,1267.97,1273.3,860.6,74, NAV1,305,111.6,111.6,129.75,128.5,-2.293,       ,0.66,15.5,0.4,146.5,-2.7,       ,      ,       ,      ,      ,440.9, 3DDiff,3704,      ,41,104.5,90
