#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-BD", unit_software_version="13.11", system_software_part_number="006-B0563-35", system_id="27D9FE27E", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/19, 09:44:49,  +08:00,  SNVOR,30.4720249,105.609642,893.3,29.77,910.8,24.2,59.21,60.51,77.44,3.03,0.12,-0.05,0.07,126.2,126.2,28,27.8,0.6,0.1,24.01,24.01,14.3,193.23,68,2182.9,302.21,323.92,352.91,302.9,1200.17,1120.57,1196.96,1187.76,774,61, NAV1,125,111.6,111.6,129.75,128.5,2.561,       ,7.55,116.1,0.3,156.4,-2.7,       ,      ,       ,      ,      ,0,     3D,3704,      ,       ,94.5,       
2023/4/19, 09:44:50,  +08:00,  SNVOR,30.4718685,105.6099243,894.3,29.77,910.7,24.2,61.49,62.46,88.75,3.81,0.15,0.02,0.07,127,126,28,27.9,0.6,0.1,24.01,24.01,14.46,193.18,68.39,2188.2,302.41,324.41,353.23,303.4,1200.76,1118.42,1197.35,1188.71,773.8,64, NAV1,125,111.6,111.6,129.75,128.5,2.668,       ,7.63,116.2,0.3,158.1,-2.7,       ,      ,       ,      ,      ,-3.9,     3D,3704,      ,       ,94.5,       
2023/4/19, 09:44:51,  +08:00,  SNVOR,30.4717007,105.6102066,891.3,29.77,910.6,24.2,63.15,64.32,8.34,5.5,0.29,0.02,-0.03,127.5,126.4,28,27.9,0.6,0.1,24.01,       ,14.69,193.12,68.4,2187.2,302.74,325.03,353.72,304.19,1201.4,1124.16,1198.59,1189.76,773.8,65, NAV1,125,111.6,111.6,129.75,128.5,2.789,       ,7.65,116.3,0.3,160,-2.7,       ,      ,       ,      ,      ,-3.9,     3D,3704,      ,       ,94.5,       
2023/4/19, 09:44:52,  +08:00,  SNVOR,30.4715271,105.6105042,893.3,29.77,910.7,24.2,64.12,66.03,12.62,8.18,0.49,-0.02,0.13,126.9,126.6,27.9,27.9,0.7,0.2,24.01,24.01,14.59,193.07,68.25,2192,303.03,325.56,354.05,304.8,1202.1,1115.22,1200.48,1191.05,773.8,66, NAV1,125,111.6,111.6,129.75,128.5,2.929,       ,7.62,116.5,0.3,162.3,-2.7,       ,      ,       ,      ,      ,3.9,     3D,3704,      ,       ,94.5,       
2023/4/19, 09:44:53,  +08:00,  SNVOR,30.4713554,105.6108017,895.3,29.77,913.6,24,64.84,67.47,44.78,7.99,-1.33,0,0,126.3,126.1,27.9,27.8,0.6,0.1,24.01,24.01,14.53,193,68.42,2194.8,303.15,325.99,354.26,305.27,1202.82,1107.86,1200.48,1192.59,776.7,67, NAV1,125,111.6,111.6,129.75,128.5,3.19,       ,7.53,116.8,0.2,165,-2.7,       ,      ,       ,      ,      ,153.5,     3D,3704,      ,       ,94.5,       
2023/4/19, 09:44:54,  +08:00,  SNVOR,30.4711819,105.6111145,902.3,29.77,917.4,24,67.2,68.58,154.44,8.93,-0.48,-0.05,0.03,124.9,125.5,28,27.8,0.6,0.1,24.01,24.01,14.45,192.93,68.5,2194.7,303.51,326.55,354.69,305.93,1204.39,1107.74,1201.15,1194.3,780.6,70, NAV1,125,111.6,111.6,129.75,128.5,3.37,       ,7.39,117,0.2,168,-2.7,       ,      ,       ,      ,      ,224.4,     3D,3704,      ,       ,94.5,       
2023/4/19, 09:44:55,  +08:00,  SNVOR,30.4710102,105.6114273,911.3,29.77,922.5,24,67.98,69.45,332.53,8.4,0.3,-0.05,-0.07,124.7,124.8,28,27.9,0.7,0.1,24.01,24.01,14.43,192.85,68.17,2197.1,303.74,327.06,354.98,306.52,1205.65,1111.02,1202,1196.28,785.6,70, NAV1,125,111.6,111.6,129.75,128.5,3.662,       ,7.21,117.2,0.2,171.6,-2.7,       ,      ,       ,      ,      ,295.3,     3D,3704,      ,       ,94.5,       
2023/4/19, 09:44:56,  +08:00,  SNVOR,30.4708233,105.6117706,913.3,29.77,928,24,67.87,70.15,305.88,9.59,-0.85,-0.02,0.03,125.6,124.6,28,27.9,0.7,0.1,24.01,24.01,14.51,192.77,68.39,2199.5,304.03,327.62,355.37,307.21,1207.14,1116.62,1202.61,1197.88,791.1,70, NAV1,125,111.6,111.6,129.75,128.5,3.979,       ,7,117.4,0.2,176,-2.7,       ,      ,       ,      ,      ,299.2,     3D,3704,      ,       ,94.5,       
2023/4/19, 09:44:58,  +08:00,  SNVOR,30.4704876,105.6123962,923.3,29.77,942.5,24,68.6,71.03,283.83,9.68,0.57,0,0.04,125,124.8,27.9,27.8,0.7,0.1,24.01,24.01,14.36,192.63,68.41,2201.6,304.55,328.56,355.98,308.39,1207.8,1112.23,1204.52,1200.37,805.6,71, NAV1,125,111.6,111.6,129.75,128.5,4.707,       ,6.49,117.9,0.2,-174.4,-2.7,       ,      ,       ,      ,      ,472.4,     3D,3704,      ,       ,94.5,       
2023/4/19, 09:44:59,  +08:00,  SNVOR,30.4703102,105.6127167,930.3,29.77,951.5,24,69.13,71.26,333.9,9.83,-0.7,-0.01,-0.03,124.2,125,27.9,27.8,0.6,0.1,24.01,24.01,14.5,192.54,68.23,2206,304.69,329.01,356.17,308.93,1209.05,1130.92,1204.38,1201.27,814.6,72, NAV1,125,111.6,111.6,129.75,128.5,5.146,       ,6.2,118.2,0.2,-168.7,-2.7,       ,      ,       ,      ,      ,531.5,     3D,3704,      ,       ,94.5,       
