#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-BD", unit_software_version="13.11", system_software_part_number="006-B0563-35", system_id="27D9FE27E", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/19, 10:24:37,  +08:00,  SNVOR,30.4714508,105.6106796,888.3,29.77,904.7,24.5,55.3,61.19,-42.49,2.69,0.01,0.08,-0.04,127.7,126.3,28,27.9,0.6,0.1,20.82,23.33,14.59,182,72.04,2193.8,262.74,270.26,285.21,284.42,1143.74,1105.32,1148.32,1113.37,767.9,57, NAV1,125,111.6,111.6,129.75,128.5,3.106,       ,1.3,-40.9,0.2,164,-2.7,       ,      ,       ,      ,      ,-3.9,     3D,3704,      ,       ,42.5,       
2023/4/19, 10:24:38,  +08:00,  SNVOR,30.4712772,105.6109772,888.3,29.77,904.7,24.5,60.25,63.37,-61.12,2.97,-0.09,-0.03,-0.08,127.6,127.1,28,27.9,0.7,0.1,20.5,23.91,14.5,182.04,72.47,2202.7,262.52,270.18,285.21,284.3,1150.35,1116.09,1152.82,1126.76,767.9,62, NAV1,125,111.6,111.6,129.75,128.5,3.369,       ,1.41,-44.6,0.2,166.7,-2.7,       ,      ,       ,      ,      ,-3.9,     3D,3704,      ,       ,42.5,       
2023/4/19, 10:24:39,  +08:00,  SNVOR,30.4711075,105.6112595,893.3,29.77,904.6,24.5,61.81,65.33,63.84,5.11,0.02,-0.01,0.01,127.9,126.9,28,27.9,0.7,0.2,19.32,23.55,14.52,182.09,72.39,2205.1,262.35,270.2,285.2,284.19,1156.07,1112.47,1157.74,1136.99,767.7,64, NAV1,125,111.6,111.6,129.75,128.5,3.554,       ,1.52,-47.9,0.2,169.6,-2.7,       ,      ,       ,      ,      ,-3.9,     3D,3704,      ,       ,42.5,       
2023/4/19, 10:24:40,  +08:00,  SNVOR,30.4709358,105.611557,896.3,29.77,904.7,24.2,63.49,67.28,120.41,7.67,0.71,-0.04,0.08,127.2,126.6,28,27.9,0.6,0.1,19.9,23.41,14.58,182.12,72.52,2207.4,262.18,270.26,285.31,284.13,1160.51,1125.99,1162.24,1144.37,767.9,66, NAV1,125,111.6,111.6,129.75,128.5,3.811,       ,1.61,-50.7,0.2,173,-2.7,       ,      ,       ,      ,      ,7.9,     3D,3704,      ,       ,42.5,       
2023/4/19, 10:24:41,  +08:00,  SNVOR,30.4707623,105.6118622,899.3,29.77,907.1,24.2,65.31,68.87,164.83,8.59,0.87,-0.04,0.09,125.4,126.3,28,27.9,0.6,0.1,19.92,22.46,14.6,182.17,72.28,2210,261.98,270.33,285.42,284.12,1164.83,1130.24,1166.61,1151.71,770.2,68, NAV1,125,111.6,111.6,129.75,128.5,4.064,       ,1.69,-53.1,0.2,177.2,-2.7,       ,      ,       ,      ,      ,129.9,     3D,3704,      ,       ,42.5,       
2023/4/19, 10:24:42,  +08:00,  SNVOR,30.4705849,105.612175,903.3,29.77,912.5,24.2,67.1,69.82,189.73,9.44,1.76,-0.06,-0.04,123.8,126,28,27.9,0.6,0.1,20.01,22.3,14.43,182.2,72.62,2223.1,261.84,270.47,285.53,284.17,1168.65,1124.47,1170.29,1158.86,775.6,69, NAV1,125,111.6,111.6,129.75,128.5,4.469,       ,1.75,-55.1,0.2,-178.1,-2.7,       ,      ,       ,      ,      ,311,     3D,3704,      ,       ,42.5,       
2023/4/19, 10:24:43,  +08:00,  SNVOR,30.4704075,105.6124878,914.3,29.77,918.8,24.5,68.47,70.35,339.8,9.84,3.31,0,0.12,122.8,125.8,28,27.9,0.6,0.1,20.04,21.7,14.54,182.22,72.27,2213.2,261.7,270.58,285.74,284.24,1172.19,1128.62,1173.73,1165.16,782,71, NAV1,125,111.6,111.6,129.75,128.5,4.867,       ,1.8,-56.4,0.2,-173,-2.7,       ,      ,       ,      ,      ,385.8,     3D,3704,      ,       ,42.5,       
2023/4/19, 10:24:44,  +08:00,  SNVOR,30.4702263,105.6128082,921.3,29.77,927.7,24.5,69.35,70.64,414.3,10,2.38,0,0.01,123.5,125.9,28,27.9,0.6,0.1,20.53,21.35,14.61,182.25,72.55,2217.9,261.73,270.9,286.06,284.46,1174.95,1134.32,1176.43,1171.5,790.9,72, NAV1,125,111.6,111.6,129.75,128.5,5.323,       ,1.82,-56.7,0.2,-166.9,-2.7,       ,      ,       ,      ,      ,515.7,     3D,3704,      ,       ,42.5,       
2023/4/19, 10:24:45,  +08:00,  SNVOR,30.4700451,105.6131287,927.3,29.77,937.4,24.5,69.13,70.83,405.36,10.06,2.38,0,-0.04,123.7,126.1,28,27.9,0.7,0.2,20.92,21.46,14.53,182.26,72.46,2218.5,261.54,271.07,286.2,284.5,1177.82,1144.37,1178.58,1176.63,800.6,72, NAV1,125,111.6,111.6,129.75,128.5,5.857,       ,1.82,-56,0.2,-160.2,-2.7,       ,      ,       ,      ,      ,574.8,     3D,3704,      ,       ,42.5,       
2023/4/19, 10:24:46,  +08:00,  SNVOR,30.4698524,105.6134567,937.3,29.77,946.8,24.5,67.64,71.11,465.69,9.68,2.53,-0.06,-0.01,125,126.2,28,27.9,0.6,0.1,20.37,21.41,14.59,182.26,72.1,2217.9,261.47,271.35,286.41,284.62,1180.53,1140.32,1179.09,1180.49,809.9,70, NAV1,125,111.6,111.6,129.75,128.5,6.392,       ,1.79,-54.6,0.2,-153.1,-2.7,       ,      ,       ,      ,      ,539.4,     3D,3704,      ,       ,42.5,       
2023/4/19, 10:24:47,  +08:00,  SNVOR,30.4696789,105.6137619,946.3,29.77,954.6,24.5,69.66,71.48,495.01,8.38,-0.01,-0.03,-0.09,124.9,126.1,28,27.9,0.6,0.1,20.7,21.05,14.48,182.24,72.34,2218.1,261.42,271.63,286.72,284.8,1182.54,1137.02,1180.9,1183.01,817.8,72, NAV1,125,111.6,111.6,129.75,128.5,6.967,       ,1.75,-52.7,0.2,-146,-2.7,       ,      ,       ,      ,      ,492.1,     3D,3704,      ,       ,42.5,       
2023/4/19, 10:24:48,  +08:00,  SNVOR,30.4694939,105.61409,954.3,29.77,961.7,24.5,68.24,72.17,515.09,8.72,1.93,-0.04,0.04,122.4,125.8,28,27.9,0.6,0.1,21.3,21.46,14.41,182.22,72,2222.3,261.38,271.94,287.03,284.98,1184.61,1129.39,1182.66,1185.44,824.9,71, NAV1,125,111.6,111.6,129.75,128.5,7.584,       ,1.71,-50.4,0.2,-138.4,-2.7,       ,      ,       ,      ,      ,429.1,     3D,3704,      ,       ,42.5,       
