#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-BD", unit_software_version="13.11", system_software_part_number="006-B0563-35", system_id="27D9FE27E", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/19, 09:14:28,  +08:00,  SNVOR,30.4728928,105.6081467,889.3,29.77,903.3,22,46.51,51.34,-48.77,3.66,0.29,-0.01,0.04,126.1,126.4,27.8,27.7,3.5,0.2,24.01,24.01,14.44,181.15,71.6,2175.4,262.74,269.5,286.69,283.46,1079.8,943.49,1096.33,920.87,766.4,48, NAV1,125,111.6,111.6,129.75,128.5,2.079,       ,1.58,-62,0.4,149.4,-2.7,       ,      ,       ,      ,      ,0,     3D,3704,      ,       ,135,       
2023/4/19, 09:14:29,  +08:00,  SNVOR,30.4727535,105.6083908,892.3,29.77,903.4,22,49.81,53.75,48.85,3.31,0.18,0.03,-0.01,127.4,126,27.8,27.7,2.9,0.2,       ,       ,14.51,181.07,72.16,2188.6,262.43,269.08,286.29,282.95,1098.81,961.16,1110.44,971.78,766.4,51, NAV1,125,111.6,111.6,129.75,128.5,2.143,       ,1.75,-61.4,0.4,150.3,-2.7,       ,      ,       ,      ,      ,0,     3D,3704,      ,       ,135,       
2023/4/19, 09:14:30,  +08:00,  SNVOR,30.4726067,105.6086426,897.3,29.77,903.4,22,53.68,56.22,137.07,3.08,0.02,0.02,-0.07,126.9,126.7,27.9,27.8,2.4,0.2,24.01,       ,14.39,180.96,71.74,2191,262.32,268.94,286.24,282.75,1114,1013.96,1123.01,1012.96,766.5,55, NAV1,125,111.6,111.6,129.75,128.5,2.216,       ,1.9,-61,0.4,151.4,-2.7,       ,      ,       ,      ,      ,0,     3D,3704,      ,       ,135,       
2023/4/19, 09:14:31,  +08:00,  SNVOR,30.472456,105.608902,894.3,29.77,903.4,22,56.11,58.53,82.82,4.95,0.1,0.04,-0.06,126.9,126.5,28,27.9,2.1,0.2,       ,24.01,14.57,180.86,72.19,2194.2,262.13,268.75,286.09,282.5,1127.13,1040.71,1133.34,1045.93,766.5,58, NAV1,125,111.6,111.6,129.75,128.5,2.293,       ,2.03,-60.9,0.3,152.5,-2.7,       ,      ,       ,      ,      ,0,     3D,3704,      ,       ,135,       
2023/4/19, 09:14:32,  +08:00,  SNVOR,30.4722958,105.6091766,895.3,29.77,903.5,22,57.43,60.73,35.23,9.13,0.69,-0.04,0.1,125.9,126.2,28,27.9,1.8,0.2,       ,24.01,14.56,180.79,72.51,2194.1,261.93,268.61,285.96,282.32,1138.34,1051.71,1141.06,1071.65,766.6,59, NAV1,125,111.6,111.6,129.75,128.5,2.378,       ,2.13,-60.8,0.3,153.8,-2.7,       ,      ,       ,      ,      ,3.9,     3D,3704,      ,       ,135,       
2023/4/19, 09:14:33,  +08:00,  SNVOR,30.4721375,105.6094589,899.3,29.77,906.2,22,58.57,62.49,108.52,10.35,1.18,-0.02,0.09,125.7,126.1,28,27.9,1.7,0.2,       ,24.01,14.45,180.73,72.13,2211.1,261.74,268.48,285.9,282.15,1147.98,1047.11,1148.35,1093.22,769.3,60, NAV1,125,111.6,111.6,129.75,128.5,2.475,       ,2.21,-60.8,0.3,155.3,-2.7,       ,      ,       ,      ,      ,133.9,     3D,3704,      ,       ,135,       
2023/4/19, 09:14:34,  +08:00,  SNVOR,30.4719734,105.6097488,906.3,29.77,912.1,22,61.07,63.49,197.17,10.36,0.36,-0.06,-0.04,125.1,126,27.9,27.8,1.6,0.2,24.01,24.01,14.73,180.7,71.78,2203.1,261.51,268.45,285.83,281.98,1155.9,1058.46,1154.41,1110.92,775.1,63, NAV1,125,111.6,111.6,129.75,128.5,2.581,       ,2.27,-60.7,0.3,157,-2.7,       ,      ,       ,      ,      ,315,     3D,3704,      ,       ,135.5,       
2023/4/19, 09:14:35,  +08:00,  SNVOR,30.4718037,105.6100464,916.3,29.77,918.3,22,62.16,64.44,360.52,10.44,1.6,-0.02,-0.04,125.9,125.8,27.9,27.8,1.5,0.2,24.01,24.01,14.7,180.68,72.18,2202.9,261.39,268.45,285.9,281.88,1162.6,1065.23,1159.83,1125.92,781.4,64, NAV1,125,111.6,111.6,129.75,128.5,2.706,       ,2.32,-60.5,0.3,159,-2.7,       ,      ,       ,      ,      ,346.5,     3D,3704,      ,       ,135.5,       
2023/4/19, 09:14:36,  +08:00,  SNVOR,30.4716434,105.6103363,923.3,29.77,924.1,22,62.64,65.06,418.3,9.87,1.99,-0.01,-0.04,125.4,126,28,27.9,1.5,0.2,24.01,       ,14.47,180.66,72.24,2203.6,261.22,268.44,285.92,281.86,1166.2,1070.83,1163.15,1138.64,787.2,65, NAV1,125,111.6,111.6,129.75,128.5,2.835,       ,2.33,-60.3,0.3,161,-2.7,       ,      ,       ,      ,      ,354.3,     3D,3704,      ,       ,135.5,       
2023/4/19, 09:14:37,  +08:00,  SNVOR,30.4714489,105.610672,929.3,29.77,932,22,65.26,65.82,404.59,10.38,1.14,-0.02,0.06,124.8,126,28,27.9,1.4,0.2,       ,24.01,14.51,180.65,71.95,2203.9,261.06,268.56,286.05,281.85,1171.56,1065.63,1167.01,1149.26,795.2,67, NAV1,125,111.6,111.6,129.75,128.5,3.115,       ,2.29,-59.7,0.2,163.8,-2.7,       ,      ,       ,      ,      ,401.6,     3D,3704,      ,       ,135.5,       
