#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-BD", unit_software_version="13.11", system_software_part_number="006-B0563-35", system_id="27D9FE27E", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/18, 12:40:48,  +08:00,  SNVOR,30.4712543,105.6110611,900.9,29.74,910.3,26.2,53.36,56.8,29.11,3.8,0.88,-0.06,0.01,304.6,306.6,28.1,28.1,0.6,0.1,20.98,23.14,14.87,182.93,73.53,2413.5,299.12,300.57,310.41,329.11,1162.09,1193,1163.31,1193.62,773.5,55, NAV1,305,111.6,111.6,129.75,128.5,-4.635,       ,3.5,158.9,0.2,167.7,-2.7,       ,      ,       ,      ,      ,0, 3DDiff,3704,      ,57,94.5,72
2023/4/18, 12:40:49,  +08:00,  SNVOR,30.4714031,105.6107941,900.9,29.74,911.6,26.2,56.6,59.4,46.63,4.57,0.6,-0.03,0,304.6,305.7,28.1,28.1,0.6,0.1,21.1,23.35,14.79,183.07,73.47,2421.3,299.08,300.4,310.34,328.98,1180.87,1207.39,1178.94,1208.96,774.8,59, NAV1,305,111.6,111.6,129.75,128.5,-4.408,       ,3.48,158.3,0.2,165,-2.7,       ,      ,       ,      ,      ,7.9, 3DDiff,3704,      ,57,94.5,72
2023/4/18, 12:40:50,  +08:00,  SNVOR,30.4715576,105.6105194,896.9,29.74,910.4,26.2,57.86,61.78,-30.64,8.81,1.27,-0.02,0.13,304.3,305.5,28.1,28.1,0.6,0.1,21.1,23.58,14.77,183.2,73.45,2432.2,299.1,300.29,310.32,328.9,1195.59,1219.31,1190.8,1219.56,773.6,60, NAV1,305,111.6,111.6,129.75,128.5,-4.192,       ,3.45,158,0.3,162.6,-2.7,       ,      ,       ,      ,      ,7.9, 3DDiff,3704,      ,57,94,72
2023/4/18, 12:40:51,  +08:00,  SNVOR,30.4717216,105.6102295,894.9,29.74,913.6,26.2,56.82,63.74,-131.95,9.93,3.3,0,0.04,303,305.8,28.1,28.1,0.6,0.1,21.3,23.77,14.94,183.33,73.84,2421.9,299.18,300.22,310.37,328.85,1208.39,1229.61,1201.22,1230.46,776.8,59, NAV1,305,111.6,111.6,129.75,128.5,-3.964,       ,3.41,157.7,0.3,160.4,-2.7,       ,      ,       ,      ,      ,157.5, 3DDiff,3704,      ,57,94.5,72
2023/4/18, 12:40:52,  +08:00,  SNVOR,30.4718895,105.6099396,908.9,29.74,919.4,26.2,62.94,65.08,139.1,8.94,1.3,-0.02,0.05,302.3,305.9,28.1,28.1,0.6,0.1,21.69,23.89,14.87,183.44,73.38,2438.3,299.3,300.2,310.45,328.85,1220.11,1238.99,1209.77,1238.35,782.6,65, NAV1,305,111.6,111.6,129.75,128.5,-3.726,       ,3.38,157.7,0.3,158.4,-2.7,       ,      ,       ,      ,      ,315, 3DDiff,3704,      ,57,94.5,72
2023/4/18, 12:40:53,  +08:00,  SNVOR,30.4720497,105.6096497,913.9,29.74,925.2,26.2,64.28,66.13,325.13,9.76,1.66,-0.01,0.02,303.2,305.8,28.1,28.1,0.6,0.1,22.02,23.89,14.87,183.54,73.58,2455.2,299.48,300.21,310.59,328.89,1229.78,1246.45,1217.81,1244.8,788.4,67, NAV1,305,111.6,111.6,129.75,128.5,-3.504,       ,3.35,158.1,0.3,156.5,-2.7,       ,      ,       ,      ,      ,350.4, 3DDiff,3704,      ,57,94.5,72
2023/4/18, 12:40:54,  +08:00,  SNVOR,30.4722271,105.6093369,921.9,29.74,931.8,26.2,65.58,67.08,372.61,8.85,1.48,-0.01,-0.04,302.7,305.9,28.1,28.1,0.6,0.1,22.4,24,14.99,183.64,73.36,2459.7,299.71,300.29,310.78,328.96,1237.68,1253.01,1225.47,1252.79,795,68, NAV1,305,111.6,111.6,129.75,128.5,-3.302,       ,3.31,159.1,0.3,154.8,-2.7,       ,      ,       ,      ,      ,433.1, 3DDiff,3704,      ,57,95,72
2023/4/18, 12:40:55,  +08:00,  SNVOR,30.4723873,105.6090393,931.9,29.74,937.6,26.2,69.15,67.84,470.19,8.89,1.66,-0.01,-0.04,302.4,305.9,28.1,28.1,0.6,0,22.78,24,14.84,183.72,73.23,2454.4,299.99,300.4,310.99,329.06,1244.44,1258.43,1232.44,1258.91,800.8,72, NAV1,305,111.6,111.6,129.75,128.5,-3.113,       ,3.25,160.6,0.3,153.2,-2.7,       ,      ,       ,      ,      ,452.8, 3DDiff,3704,      ,57,95,72
2023/4/18, 12:40:56,  +08:00,  SNVOR,30.4725857,105.6087265,939.9,29.74,927.6,26.2,68.7,68.66,497.02,8.71,2.74,-0.02,0.02,302.6,305.9,28.1,28.1,0.6,0,22.78,24,14.83,183.8,73.08,2464.8,300.3,300.54,311.24,329.18,1250.24,1263.4,1238.24,1264.04,790.8,71, NAV1,305,111.6,111.6,129.75,128.5,-2.938,       ,3.17,162.8,0.4,151.9,-2.7,       ,      ,       ,      ,      ,417.3, 3DDiff,3704,      ,56,94.5,74
2023/4/18, 12:40:57,  +08:00,  SNVOR,30.4727383,105.6084137,947.9,29.74,952.5,26.2,69.78,69.49,486.69,8.99,1.77,-0.04,0.11,303.3,306,28.1,28.1,0.6,0,22.97,24,14.78,183.87,73.03,2463.7,300.63,300.73,311.51,329.33,1255.36,1268.15,1242.92,1267.73,815.7,73, NAV1,305,111.6,111.6,129.75,128.5,-2.772,       ,3.09,165.7,0.4,150.5,-2.7,       ,      ,       ,      ,      ,409.4, 3DDiff,3704,      ,57,94.5,72
