#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-BD", unit_software_version="13.11", system_software_part_number="006-B0563-35", system_id="27D9FE27E", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/18, 13:25:48,  +08:00,  SNVOR,30.4703083,105.612648,885.5,29.71,930.3,26,41.07,44.13,18.67,2.93,0.46,-0.05,0.01,304.9,306.7,28.1,28.1,0.9,0.2,17.47,21.91,7.09,182.08,65.55,1635.3,300.07,306.14,314.18,334.52,872.35,1013.86,960.09,1037.68,793.5,43, NAV1,305,111.6,111.6,129.75,128.5,-6.951,       ,3.24,-136,0.2,-169.9,-2.7,       ,      ,       ,      ,      ,19.7, 3DDiff,3704,      ,52,98,114
2023/4/18, 13:25:49,  +08:00,  SNVOR,30.4704227,105.6124496,887.5,29.71,930.8,26,43.29,45.33,40.44,2.74,0.31,0.01,-0.05,304.9,306.1,28.1,28.1,0.7,0.1,17.42,21.86,13.5,182.05,71.66,2180.5,299.57,305.73,313.71,334.06,924.37,1048.85,998.06,1065.63,794,45, NAV1,305,111.6,111.6,129.75,128.5,-6.571,       ,3.15,-141.4,0.2,-173.6,-2.7,       ,      ,       ,      ,      ,15.7, 3DDiff,3704,      ,52,98.5,114
2023/4/18, 13:25:50,  +08:00,  SNVOR,30.4705505,105.6122284,888.5,29.71,931,26,46.64,47.82,49.39,2.72,0.36,0.03,0.05,306.1,306.5,28.1,28.1,0.7,0.1,17.42,21.91,14.62,182.03,73.62,2379.5,299.09,305.24,313.28,333.62,982.25,1086.82,1040.64,1101,794.2,48, NAV1,305,111.6,111.6,129.75,128.5,-6.242,       ,3.07,-146.4,0.2,-177.2,-2.7,       ,      ,       ,      ,      ,0, 3DDiff,3704,      ,52,98,114
2023/4/18, 13:25:51,  +08:00,  SNVOR,30.4706841,105.6120071,891.5,29.71,931.2,26,49.22,50.71,84.21,2.6,0.44,-0.04,-0.01,305,307,28.2,28.1,0.7,0.1,17.42,21.96,14.6,182.05,73.67,2407.4,298.69,304.83,312.88,333.22,1034.28,1119.41,1077.43,1128.19,794.4,51, NAV1,305,111.6,111.6,129.75,128.5,-5.99,       ,3.01,-150.8,0.2,179.2,-2.7,       ,      ,       ,      ,      ,3.9, 3DDiff,3704,      ,52,98,114
2023/4/18, 13:25:52,  +08:00,  SNVOR,30.4708195,105.611763,890.5,29.71,931.4,26,52.64,53.49,78.94,2.67,0.56,-0.02,-0.04,304.5,306.3,28.2,28.1,0.6,0.1,17.36,22.15,14.77,182.07,73.61,2415.1,298.35,304.45,312.55,332.89,1077.45,1146.79,1109.18,1151.48,794.6,55, NAV1,305,111.6,111.6,129.75,128.5,-5.553,       ,2.96,-154.6,0.2,175.8,-2.7,       ,      ,       ,      ,      ,3.9, 3DDiff,3704,      ,52,98,114
2023/4/18, 13:25:53,  +08:00,  SNVOR,30.4709663,105.6115112,888.5,29.71,931.6,26,54.47,56.18,-6.28,2.97,0.51,0,-0.1,304.7,305.9,28.2,28.1,0.6,0.1,17.26,22.42,15.01,182.14,73.71,2417.5,298.1,304.12,312.28,332.59,1112.21,1170.27,1134.16,1171.05,794.8,57, NAV1,305,111.6,111.6,129.75,128.5,-5.204,       ,2.91,-157.8,0.2,172.5,-2.7,       ,      ,       ,      ,      ,3.9, 3DDiff,3704,      ,52,98,114
2023/4/18, 13:25:54,  +08:00,  SNVOR,30.471117,105.6112518,884.5,29.71,931.7,26,55.05,58.78,-89.36,4.87,0.57,0.01,0.06,305.4,306.2,28.2,28.2,0.6,0.1,17.13,22.42,14.89,182.24,73.94,2421.7,297.92,303.87,312.1,332.36,1140.66,1188.87,1154.75,1186.08,794.9,57, NAV1,305,111.6,111.6,129.75,128.5,-4.948,       ,2.86,-160.5,0.2,169.5,-2.7,       ,      ,       ,      ,      ,3.9, 3DDiff,3704,      ,52,98,114
2023/4/18, 13:25:55,  +08:00,  SNVOR,30.4712811,105.6109772,880.5,29.71,930.5,26,55.4,61.25,-192.76,8.22,1.07,-0.02,0.04,305,306.5,28.2,28.2,0.6,0.1,17.05,22.61,14.87,182.36,73.72,2431.2,297.81,303.64,311.97,332.17,1163.44,1204.66,1171.26,1200.57,793.7,58, NAV1,305,111.6,111.6,129.75,128.5,-4.625,       ,2.81,-163.1,0.2,166.7,-2.7,       ,      ,       ,      ,      ,7.9, 3DDiff,3704,      ,52,98,114
2023/4/18, 13:25:56,  +08:00,  SNVOR,30.4714451,105.6106949,881.5,29.71,932.2,26,55.92,63.31,-151.54,9.84,2.67,-0.02,-0.01,303.5,306.7,28.1,28.1,0.6,0,17.05,22.87,14.96,182.47,73.43,2420.1,297.78,303.47,311.9,332.04,1181.25,1217.64,1184.36,1212.84,795.4,58, NAV1,305,111.6,111.6,129.75,128.5,-4.311,       ,2.77,-165.8,0.2,164.1,-2.7,       ,      ,       ,      ,      ,122, 3DDiff,3704,      ,52,98,114
2023/4/18, 13:25:57,  +08:00,  SNVOR,30.4716148,105.610405,893.5,29.71,937.1,26.2,59.36,64.79,129.14,9.1,0.99,-0.04,-0.04,302.1,307.1,28.2,28.2,0.6,0,17.07,23.05,14.89,182.57,73.43,2453.1,297.8,303.35,311.89,331.97,1195.94,1227.67,1195.78,1223.09,800.3,62, NAV1,305,111.6,111.6,129.75,128.5,-4.087,       ,2.75,-168.7,0.3,161.7,-2.7,       ,      ,       ,      ,      ,275.6, 3DDiff,3704,      ,52,98,114
