#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-BD", unit_software_version="13.11", system_software_part_number="006-B0563-35", system_id="27D9FE27E", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/18, 13:08:17,  +08:00,  SNVOR,30.470171,105.6129227,883.5,29.71,917.3,27.2,51.72,53.86,-56.68,3.89,0.77,-0.02,-0.02,305.7,306.1,28.1,28.1,0.6,0,20.54,24,14.56,187.6,73.8,2419.4,315.11,305.82,319.86,327.87,1254.99,1264.93,1234.42,1263.86,780.5,54, NAV1,305,111.6,111.6,129.75,128.5,-7.576,       ,0.65,-148.4,0.2,-164.6,-2.7,       ,      ,       ,      ,      ,3.9, 3DDiff,3704,      ,50,70,64
2023/4/18, 13:08:18,  +08:00,  SNVOR,30.470314,105.6126785,884.5,29.71,918.1,27.2,55.32,56.47,-7.03,4.21,0.78,-0.01,-0.03,306.1,306.1,28.1,28.1,0.6,0,20.49,24,14.74,187.58,73.82,2412.1,315.79,306.25,320.36,328.28,1257.92,1268.17,1236.92,1267.9,781.3,58, NAV1,305,111.6,111.6,129.75,128.5,-7.126,       ,0.69,-147.1,0.2,-169.4,-2.7,       ,      ,       ,      ,      ,19.7, 3DDiff,3704,      ,50,70,64
2023/4/18, 13:08:19,  +08:00,  SNVOR,30.4704647,105.6124115,882.5,29.71,919.4,27.2,57.09,58.9,-15.48,4.71,0.85,-0.05,0.01,305.7,306.3,28.1,28.1,0.6,0,20.49,24,14.92,187.55,73.36,2418.6,316.48,306.68,320.99,328.81,1260.9,1271.87,1239.56,1271.43,782.5,59, NAV1,305,111.6,111.6,129.75,128.5,-6.605,       ,0.73,-144.9,0.2,-174.3,-2.7,       ,      ,       ,      ,      ,15.7, 3DDiff,3704,      ,50,70,64
2023/4/18, 13:08:20,  +08:00,  SNVOR,30.4706211,105.6121368,879.5,29.71,918.2,27.2,59.63,61.11,-87.55,8.14,1.01,-0.04,0.07,304.8,306,28.2,28.1,0.6,0,20.44,24,14.71,187.51,73.58,2430.1,317.19,307.14,321.58,329.29,1264.48,1275.24,1243,1274.57,781.4,62, NAV1,305,111.6,111.6,129.75,128.5,-6.197,       ,0.76,-142,0.2,-178.8,-2.7,       ,      ,       ,      ,      ,11.8, 3DDiff,3704,      ,50,69.5,64
2023/4/18, 13:08:21,  +08:00,  SNVOR,30.4707794,105.6118546,882.5,29.71,920.7,27.2,59.5,63,-54.05,9.18,2.67,-0.04,0.02,303,305.7,28.2,28.1,0.6,0,20.34,24,15.04,187.47,73.45,2438.3,317.92,307.63,322.15,329.82,1268.06,1278.35,1246.11,1277.23,783.8,62, NAV1,305,111.6,111.6,129.75,128.5,-5.78,       ,0.8,-139,0.2,177.1,-2.7,       ,      ,       ,      ,      ,137.8, 3DDiff,3704,      ,50,70,64
2023/4/18, 13:08:22,  +08:00,  SNVOR,30.4709282,105.6115646,892.5,29.71,945.5,27.2,62.76,64.17,149.21,9.93,3.39,-0.07,-0.02,301.6,305.9,28.2,28.1,0.6,0,20.25,24,14.86,187.43,73.72,2430.7,318.64,308.16,322.76,330.33,1270.8,1281.68,1248.65,1280.1,808.7,65, NAV1,305,111.6,111.6,129.75,128.5,-5.37,       ,0.85,-136.6,0.2,173.2,-2.7,       ,      ,       ,      ,      ,255.9, 3DDiff,3704,      ,46,94.5,98
2023/4/18, 13:08:23,  +08:00,  SNVOR,30.4710999,105.6112747,900.5,29.71,941.8,27.2,65.07,64.48,344.26,10.1,2.25,-0.06,-0.03,303.2,306.1,28.1,28.1,0.6,0,20.22,24,14.97,187.38,73.6,2426.4,319.38,308.69,323.3,330.81,1271.96,1283.85,1251.7,1282.97,804.9,68, NAV1,305,111.6,111.6,129.75,128.5,-4.995,       ,0.93,-134.3,0.2,169.8,-2.7,       ,      ,       ,      ,      ,338.6, 3DDiff,3704,      ,50,70,73
2023/4/18, 13:08:24,  +08:00,  SNVOR,30.4712715,105.6109772,905.5,29.71,947.7,27.2,66.14,65.6,370.05,10.72,1.94,-0.01,0.05,305.8,306,28.2,28.1,0.6,0,20.34,24,14.8,187.31,73.17,2434.8,320.11,309.23,323.97,331.39,1273.78,1285.35,1254.22,1285.12,810.9,69, NAV1,305,111.6,111.6,129.75,128.5,-4.57,       ,1.03,-131.7,0.2,166.6,-2.7,       ,      ,       ,      ,      ,511.8, 3DDiff,3704,      ,50,70,67
2023/4/18, 13:08:25,  +08:00,  SNVOR,30.4714451,105.6106873,910.5,29.71,956.1,27.2,66.88,65.99,325.4,10.15,2.02,0.04,-0.02,306.2,306.6,28.2,28.2,0.6,0,20.34,23.96,14.79,187.26,73.4,2447,320.87,309.77,324.57,331.92,1276.18,1287.37,1255.75,1287.02,819.3,70, NAV1,305,111.6,111.6,129.75,128.5,-4.301,       ,1.13,-128.4,0.2,164,-2.7,       ,      ,       ,      ,      ,559.1, 3DDiff,3704,      ,50,70,66
2023/4/18, 13:08:26,  +08:00,  SNVOR,30.4716129,105.6103973,922.5,29.71,972.5,27.2,66.62,66.38,416.84,10.14,-0.51,0,0,304.6,306.9,28.1,28.1,0.6,0,20.44,23.89,14.81,187.2,72.99,2455.8,321.62,310.33,325.2,332.49,1277.75,1288.75,1257.93,1288.96,835.7,69, NAV1,305,111.6,111.6,129.75,128.5,-4.076,       ,1.23,-124.8,0.3,161.6,-2.7,       ,      ,       ,      ,      ,578.7, 3DDiff,3704,      ,50,70,70
