0.0,0.0,0.0,0.43,0.33,-0.02,0.0,126.9,126.5,1144.8,281.98,1152.52,./dataRaw/TeardropDatasets/file1/1
-0.015199999999992997,0.022899999990499964,0.20000000000004547,0.98,-0.08,0.01,-0.01,127.8,127.1,1145.4,281.98,1152.41,./dataRaw/TeardropDatasets/file1/1
-0.0286000000002673,0.04579999999521078,-0.8999999999998636,1.09,0.0,0.03,0.0,129.0,128.1,1152.8,281.99,1151.65,./dataRaw/TeardropDatasets/file1/1
-0.045799999998763496,0.06859999999164756,-1.2999999999999545,0.98,0.1,-0.01,0.02,130.0,129.3,1621.5,282.01,1155.01,./dataRaw/TeardropDatasets/file1/1
-0.0648000000005311,0.09919999999397078,-1.3999999999998636,0.77,0.08,0.01,-0.01,130.7,130.2,2226.2,282.02,1176.16,./dataRaw/TeardropDatasets/file1/1
-0.0973000000001889,0.14489999999511838,-1.599999999999909,0.65,0.22,-0.02,-0.01,130.8,130.9,2521.1,282.04,1207.92,./dataRaw/TeardropDatasets/file1/1
-0.1372999999986746,0.20599999999149077,-1.7999999999999545,0.86,0.26,-0.03,0.0,129.3,130.4,2407.2,282.08,1228.16,./dataRaw/TeardropDatasets/file1/1
-0.1849999999983254,0.2822999999949616,-1.7999999999999545,0.97,0.26,-0.02,-0.01,127.9,128.9,2642.0,282.13,1246.85,./dataRaw/TeardropDatasets/file1/1
-0.24219999999886,0.37379999999131996,-0.8999999999998636,0.91,0.25,0.01,-0.03,128.2,127.7,2624.4,282.22,1264.38,./dataRaw/TeardropDatasets/file1/1
-0.3108999999987816,0.4883000000006632,-0.8999999999998636,0.94,0.31,0.03,0.01,129.2,128.1,2658.8,282.33,1277.04,./dataRaw/TeardropDatasets/file1/1
-0.389099999999587,0.6102999999910708,-0.8999999999998636,1.27,0.04,-0.02,-0.01,128.6,128.9,2638.9,282.47,1287.42,./dataRaw/TeardropDatasets/file1/1
-0.4786999999986108,0.7552999999944632,-0.8999999999998636,1.26,0.14,-0.02,0.01,127.7,127.9,2654.2,282.61,1296.02,./dataRaw/TeardropDatasets/file1/1
-0.5740999999979124,0.9154999999907432,-0.8999999999998636,1.45,-0.1,0.02,-0.01,128.3,127.6,2648.4,282.79,1304.59,./dataRaw/TeardropDatasets/file1/1
-0.6808999999989851,1.0909999999881848,-0.7999999999999545,1.54,-0.27,0.02,0.04,128.6,128.1,2652.3,282.98,1311.35,./dataRaw/TeardropDatasets/file1/1
-0.7991999999994448,1.2740999999891756,-2.0,1.44,-0.24,0.0,0.03,128.5,128.3,2651.2,283.18,1317.93,./dataRaw/TeardropDatasets/file1/1
-0.9230999999978451,1.472499999991328,-2.2999999999999545,1.52,-0.4,0.03,-0.01,129.0,128.4,2649.5,283.43,1322.73,./dataRaw/TeardropDatasets/file1/1
-1.0586000000003537,1.6861000000005788,-2.599999999999909,1.4,-0.22,-0.02,0.03,129.3,128.6,2651.2,283.67,1327.88,./dataRaw/TeardropDatasets/file1/1
-1.1996999999972502,1.9149999999967804,-2.8999999999998636,1.27,-0.41,-0.04,0.03,128.4,128.8,2652.4,283.91,1333.31,./dataRaw/TeardropDatasets/file1/1
-1.3503999999997518,2.1591000000000804,-3.0,1.6,-0.38,-0.01,-0.08,128.5,128.2,2654.8,284.18,1337.23,./dataRaw/TeardropDatasets/file1/1
-1.50679999999781,2.4031999999891696,-3.3999999999998636,1.19,-0.73,0.04,-0.04,129.1,128.2,2650.2,284.46,1339.58,./dataRaw/TeardropDatasets/file1/1
-1.6707999999994172,2.6702999999912436,-2.699999999999818,1.43,-0.43,0.0,0.0,129.2,128.8,2654.5,284.76,1339.54,./dataRaw/TeardropDatasets/file1/1
-1.8443999999995242,2.9448999999885928,-2.699999999999818,1.46,-0.26,-0.03,-0.01,128.4,128.9,2649.3,285.07,1340.93,./dataRaw/TeardropDatasets/file1/1
-2.021799999997853,3.227199999997765,-2.7999999999999545,1.3,-0.48,0.04,0.06,128.9,128.4,2655.3,285.4,1343.14,./dataRaw/TeardropDatasets/file1/1
-2.206799999999731,3.5247999999938884,-2.7999999999999545,1.49,-0.54,0.02,-0.1,129.3,128.5,2650.7,285.71,1344.26,./dataRaw/TeardropDatasets/file1/1
-2.4012999999989404,3.8298999999994976,-2.7999999999999545,1.23,-0.48,0.02,-0.01,129.4,128.8,2653.9,286.06,1345.61,./dataRaw/TeardropDatasets/file1/1
-2.59969999999754,4.142699999988508,-2.7999999999999545,1.98,-0.25,0.0,-0.05,129.4,129.0,2654.2,286.39,1347.8,./dataRaw/TeardropDatasets/file1/1
-2.8076000000005763,4.463199999989342,-3.3999999999998636,2.38,-0.34,0.0,-0.02,129.6,129.1,2652.7,286.77,1348.55,./dataRaw/TeardropDatasets/file1/1
-3.0192999999982817,4.791199999999662,-3.2999999999999545,4.09,-2.85,0.01,0.07,130.3,128.9,2651.6,287.12,1350.63,./dataRaw/TeardropDatasets/file1/1
-3.2347999999977617,5.134599999990996,-1.599999999999909,4.15,-1.15,-0.02,0.04,129.4,128.8,2651.7,287.52,1352.09,./dataRaw/TeardropDatasets/file1/1
-3.4503999999984103,5.485499999991816,1.900000000000091,5.12,-0.63,-0.02,0.04,127.4,128.2,2656.5,287.91,1353.34,./dataRaw/TeardropDatasets/file1/1
-3.6677999999987776,5.83650000000091,7.7000000000000455,5.95,2.74,-0.03,0.02,127.2,128.0,2651.9,288.33,1354.12,./dataRaw/TeardropDatasets/file1/1
