#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2D87A31FD", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2022/10/8, 12:18:31,  +08:00,    MYG,31.4245529,104.7447815,1682.1,30.18,1701.3,16.8,53.06,57.68,-26.8,8.36,-2.02,-0.05,0,326.9,324.6,27.8,27.8,1.4,-0.2,24.01,24.01,14.4,160.53,76.11,2165.9,313.39,280.93,320.42,303.67,1165.41,1183.71,1153.15,1170.27,1566.8,55, NAV1,324,110.7,114.8,128.3,129.2,0.024,0.703,0,-8.1,0.9,-44.5,-2.6,       ,      ,       ,      ,      ,31.1,     3D,556,      ,       ,      ,       
2022/10/8, 12:18:32,  +08:00,    MYG,31.4247684,104.7445755,1682.1,30.18,1702.3,16.8,56,59.48,-19.91,8.14,-1.03,-0.01,0.01,328.7,323.3,27.8,27.8,1.2,-0.2,24.01,23.75,14.36,160.54,76.3,2171.8,313.48,281.49,320.94,304,1167.31,1185.51,1155.26,1173.27,1567.8,58, NAV1,324,110.7,114.8,128.3,129.2,-0.087,1.089,0,-6.5,0.9,-44.7,-2.6,       ,      ,       ,      ,      ,57.1,     3D,556,      ,       ,      ,       
2022/10/8, 12:18:33,  +08:00,    MYG,31.4249878,104.7443619,1680.1,30.18,1705.2,16.8,57.25,61.04,-28.31,7.53,-0.49,0.06,-0.06,331.5,322.5,27.8,27.8,1.2,-0.2,24.01,23.72,14.44,160.54,76.35,2171,313.59,282.15,321.49,304.35,1168.57,1187.49,1157.33,1175.56,1570.7,59, NAV1,324,110.7,114.8,128.3,129.2,0.087,0.392,0,-4.5,0.9,-44.8,-2.6,       ,      ,       ,      ,      ,135,     3D,556,      ,       ,      ,       
2022/10/8, 12:18:34,  +08:00,    MYG,31.4252167,104.7441406,1681.1,30.18,1706.3,16.8,56.87,62.55,-20.14,8.2,-0.2,0.04,0.04,332.7,322.8,27.8,27.8,1.3,-0.2,24.01,23.96,14.41,160.55,76.41,2175.7,313.66,282.71,322.03,304.73,1171.1,1190.41,1159.87,1178.48,1571.8,59, NAV1,324,110.7,114.8,128.3,129.2,0.044,-0.534,0,-2.3,0.9,-45,-2.6,       ,      ,       ,      ,      ,89.1,     3D,556,      ,       ,      ,       
2022/10/8, 12:18:35,  +08:00,    MYG,31.4254475,104.7439194,1682.1,30.18,1709.2,16.8,57.8,63.97,8.76,9.51,1.63,0.01,0.12,332.9,323.2,27.8,27.8,1.3,-0.2,24.01,24.01,14.26,160.55,76.67,2176.3,313.78,283.37,322.61,305.1,1173.83,1192.56,1161.75,1181.04,1574.7,60, NAV1,324,110.7,114.8,128.3,129.2,-0.073,-1.718,0,0.4,0.8,-45.2,-2.6,       ,      ,       ,      ,      ,143.8,     3D,556,      ,       ,      ,       
2022/10/8, 12:18:36,  +08:00,    MYG,31.425684,104.7436981,1687.1,30.18,1715.6,16.8,60.47,64.93,86.91,10.36,2.3,-0.06,0.03,332.1,324.2,27.8,27.8,1.3,-0.2,24.01,24.01,14.25,160.54,76.7,2179.8,313.89,284,323.13,305.51,1176.11,1193.76,1163.7,1184.5,1581.1,62, NAV1,324,110.7,114.8,128.3,129.2,0.097,-1.636,0,3.3,0.8,-45.3,-2.6,       ,      ,       ,      ,      ,289,     3D,556,      ,       ,      ,       
2022/10/8, 12:18:37,  +08:00,    MYG,31.4259262,104.7434845,1699.1,30.18,1723.4,16.8,60.45,65.32,318.46,10.24,0.56,-0.03,0.03,331.5,325.1,27.8,27.8,1.2,-0.2,24.01,24.01,14.18,160.54,76.62,2180.8,314.02,284.62,323.67,305.91,1177.99,1195.24,1165.46,1187.41,1588.9,62, NAV1,324,110.7,114.8,128.3,129.2,0.034,-2.117,0.19,6.7,0.8,-45.6,-2.6,       ,      ,       ,      ,      ,400.9,     3D,556,      ,       ,      ,       
2022/10/8, 12:18:38,  +08:00,    MYG,31.4261684,104.7432709,1711.1,30.18,1731.7,16.8,64.33,65.72,485.98,10.25,-0.1,-0.02,-0.04,331.5,325.3,27.8,27.8,1.2,-0.3,24.01,24.01,14.27,160.53,75.96,2183.2,314.16,285.28,324.22,306.33,1179.93,1196.6,1167.5,1189.15,1597.2,66, NAV1,324,110.7,114.8,128.3,129.2,0.024,-1.778,0.5,10.2,0.8,-45.8,-2.6,       ,      ,       ,      ,      ,462.2,     3D,556,      ,       ,      ,       
2022/10/8, 12:18:39,  +08:00,    MYG,31.4264221,104.743042,1719.1,30.18,1739.9,16.8,63.16,65.94,555.56,10.15,-0.25,-0.02,-0.03,331.5,324.8,27.8,27.8,1.3,-0.2,24.01,23.99,14.25,160.52,76.31,2181.1,314.35,285.95,324.85,306.77,1181.64,1197.76,1169.27,1191.5,1605.4,65, NAV1,324,110.7,114.8,128.3,129.2,0.014,-0.358,0.82,14,0.8,-46.1,-2.6,       ,      ,       ,      ,      ,469.6,     3D,556,      ,       ,      ,       
2022/10/8, 12:18:40,  +08:00,    MYG,31.4266529,104.7428284,1725.1,30.18,1747.9,16.8,64.23,66.33,491.23,10.09,0.76,-0.05,-0.04,330.3,325.2,27.8,27.8,1.3,-0.2,24.01,24.01,14.3,160.5,76.67,2183.7,314.51,286.63,325.37,307.17,1183.32,1198.71,1170.75,1193.55,1613.4,66, NAV1,324,110.7,114.8,128.3,129.2,0.014,-0.73,1.16,17.8,0.8,-46.4,-2.6,       ,      ,       ,      ,      ,492.7,     3D,556,      ,       ,      ,       
