#airframe_info, log_version="1.01", airframe_name="Cessna 172S", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-10", system_id="25BA2E6F4", mode=NORMAL, flightstream_header="25BA2E6F4_20000101_000000", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/23, 19:01:17,  +08:00,  SNVOR,30.4713936,105.6108017,889.2,30.03,891.9,13,55.33,58.76,67.92,3.99,0.81,0.06,0.03,126.3,125.9,28,28,0.4,0.1,22.91,23.89,14.88,157.29,76.02,2386,278.34,270.42,281.27,296.69,1181.02,1175.34,1136.26,1149.64,755,56, NAV1,125,111.6,111.6,129.75,128.5,3.317,       ,3.8,-21,0.2,165.1,-2.7,       ,      ,       ,      ,      ,-7.9,     3D,3704,      ,       ,163,       
2023/4/23, 19:01:18,  +08:00,  SNVOR,30.4712334,105.6110764,881.2,30.03,891.3,13,59.57,61.6,-102.96,4.89,0.8,0.01,-0.12,126.7,126.8,28,28,0.4,0,23.12,23.89,15.07,157.32,76.92,2401.5,278.37,270.56,281.21,296.72,1193.75,1188.55,1158.94,1164.97,754.4,60, NAV1,125,111.6,111.6,129.75,128.5,3.496,       ,3.77,-23.4,0.2,167.8,-2.7,       ,      ,       ,      ,      ,-3.9,     3D,3704,      ,       ,163,       
2023/4/23, 19:01:19,  +08:00,  SNVOR,30.4710655,105.6113663,881.2,30.03,891.1,13,57.39,64.3,-170.56,6.21,1.7,-0.04,-0.01,126.4,127.2,28,28,0.5,0.1,23.29,23.94,15.3,157.34,76.48,2391.3,278.47,270.78,281.24,296.8,1204.32,1199.47,1174.88,1177.76,754.2,58, NAV1,125,111.6,111.6,129.75,128.5,3.706,       ,3.74,-25.8,0.2,170.9,-2.7,       ,      ,       ,      ,      ,-3.9,     3D,3704,      ,       ,163,       
2023/4/23, 19:01:20,  +08:00,  SNVOR,30.470892,105.6116562,882.2,30.03,890.9,13,59.58,66.93,-98.55,6.44,0.71,0.02,0,125.5,127.3,28,28,0.5,0.1,23.5,23.94,15.3,157.37,77.06,2400.1,278.66,271.06,281.35,296.96,1212.24,1209.19,1186.32,1187.98,754,60, NAV1,125,111.6,111.6,129.75,128.5,3.999,       ,3.72,-28,0.2,174.4,-2.7,       ,      ,       ,      ,      ,43.3,     3D,3704,      ,       ,163,       
2023/4/23, 19:01:21,  +08:00,  SNVOR,30.4707069,105.611969,891.2,30.03,892.4,13,65.13,69.22,79.61,5.93,0.27,-0.05,-0.03,123.9,127.5,28,28,0.4,0,23.5,23.94,15.09,157.42,76.96,2410.4,278.9,271.4,281.55,297.16,1218.98,1217.34,1194.34,1196.69,755.5,66, NAV1,125,111.6,111.6,129.75,128.5,4.339,       ,3.73,-30,0.2,178.6,-2.7,       ,      ,       ,      ,      ,90.6,     3D,3704,      ,       ,163,       
2023/4/23, 19:01:22,  +08:00,  SNVOR,30.4705219,105.6122818,897.2,30.03,894.3,13,67.65,71.28,266.08,6.87,-0.68,-0.06,0.11,123.3,127,28,28,0.5,0.1,23.6,23.96,15.05,157.47,76.75,2419.4,279.2,271.77,281.81,297.42,1224.11,1224.3,1201.07,1203.85,757.4,68, NAV1,125,111.6,111.6,129.75,128.5,4.681,       ,3.75,-31.5,0.2,-176.4,-2.7,       ,      ,       ,      ,      ,122,     3D,3704,      ,       ,163,       
2023/4/23, 19:01:23,  +08:00,  SNVOR,30.470335,105.6126022,904.2,30.03,899.1,13,71.93,72.87,337.35,7.56,0.12,0.02,0.03,124.2,126.2,28,28,0.5,0.1,23.73,24,15.24,157.51,77.62,2437.4,279.56,272.2,282.12,297.72,1228.79,1231.79,1206.13,1210.17,762.2,73, NAV1,125,111.6,111.6,129.75,128.5,5.111,       ,3.77,-32.3,0.2,-170.8,-2.7,       ,      ,       ,      ,      ,291.3,     3D,3704,      ,       ,163,       
2023/4/23, 19:01:24,  +08:00,  SNVOR,30.4701443,105.6129379,909.2,30.03,906.7,13,72.46,74.04,342.92,7.93,0.68,0.02,0.03,125,126.1,28,28,0.5,0.1,23.87,24,15.17,157.56,77.88,2436,279.98,272.66,282.5,298.07,1233.37,1239.06,1210.66,1215.41,769.8,73, NAV1,125,111.6,111.6,129.75,128.5,5.663,       ,3.77,-32.8,0.2,-164.2,-2.7,       ,      ,       ,      ,      ,417.3,     3D,3704,      ,       ,163,       
2023/4/23, 19:01:25,  +08:00,  SNVOR,30.4699497,105.613266,916.2,30.03,915,12.8,73.15,75.01,351.67,7.82,0.29,0.04,-0.02,125.3,126.2,28,28,0.5,0.1,23.94,24,15.08,157.56,77.89,2435.8,280.42,273.17,282.92,298.46,1237.6,1244.58,1214.33,1220.24,778.1,74, NAV1,125,111.6,111.6,129.75,128.5,6.227,       ,3.74,-32.9,0.2,-157,-2.7,       ,      ,       ,      ,      ,488.2,     3D,3704,      ,       ,163,       
2023/4/23, 19:01:26,  +08:00,  SNVOR,30.4697552,105.6136093,924.2,30.03,925.2,12.8,74.78,75.81,404.34,7.98,0.4,-0.01,0.01,124.9,126.4,28.1,28,0.5,0.1,23.96,24,15.3,157.62,76.38,2446.3,280.91,273.7,283.4,298.89,1241.34,1250.11,1217.87,1225.09,788.3,76, NAV1,125,111.6,111.6,129.75,128.5,6.85,       ,3.7,-32.9,0.2,-149.4,-2.7,       ,      ,       ,      ,      ,551.2,     3D,3704,      ,       ,163.5,       
