#airframe_info, log_version="1.01", airframe_name="Cessna 172S", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-10", system_id="25BA2E6F4", mode=NORMAL, flightstream_header="25BA2E6F4_20000101_000000", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/23, 18:55:08,  +08:00,  SNVOR,30.4714661,105.6105957,921.2,30.03,933,13.2,74.26,73.52,595.24,6.67,-0.12,0.01,-0.11,122.6,127.2,28,28,0.5,0.1,24,24,15.08,161.21,77.46,2431.1,304.51,329.41,318.9,350.21,1253.97,1265.72,1236.86,1244.94,796.1,75, NAV1,125,111.6,111.6,129.75,128.5,3.078,       ,1.41,115.9,0.3,163,-2.7,       ,      ,       ,      ,      ,484.3,     3D,3704,      ,       ,119.5,       
2023/4/23, 18:55:09,  +08:00,  SNVOR,30.4712715,105.6109238,933.2,30.03,939.5,13.2,76.57,74.41,687.22,7.64,0.58,-0.04,0.05,122,127,28,27.9,0.4,0,24,24,15.13,161.11,76.86,2442.2,305.22,330,319.69,350.8,1256.01,1269.74,1238.46,1247.56,802.7,77, NAV1,125,111.6,111.6,129.75,128.5,3.259,       ,1.35,111.7,0.2,166,-2.7,       ,      ,       ,      ,      ,389.8,     3D,3704,      ,       ,119.5,       
2023/4/23, 18:55:10,  +08:00,  SNVOR,30.4710732,105.6112518,939.2,30.03,946.7,13,75.97,75.27,611.22,7.09,-0.37,0,-0.04,123.3,126.8,28,28,0.4,0.1,24,24,15.16,161.02,76.49,2452.7,306.1,330.58,320.48,351.42,1257.97,1273.61,1240.67,1250.07,809.8,77, NAV1,125,111.6,111.6,129.75,128.5,3.578,       ,1.32,105.7,0.2,169.5,-2.7,       ,      ,       ,      ,      ,444.9,     3D,3704,      ,       ,119.5,       
2023/4/23, 18:55:11,  +08:00,  SNVOR,30.4708786,105.6115952,946.2,30.03,955,13,76.31,76.14,512.7,7.73,-0.44,-0.02,-0.03,124.1,126.5,28,28,0.5,0.1,24,24,15.09,160.93,77.35,2447.1,306.91,331.16,321.27,352.03,1260.44,1276.94,1241.87,1251.49,818.1,77, NAV1,125,111.6,111.6,129.75,128.5,3.846,       ,1.34,98.6,0.2,173.6,-2.7,       ,      ,       ,      ,      ,484.3,     3D,3704,      ,       ,119.5,       
2023/4/23, 18:55:12,  +08:00,  SNVOR,30.4706802,105.6119461,954.2,30.03,964.1,13,76.92,76.86,479.52,7.89,1.34,0.01,0.03,124.4,126.3,28,28,0.5,0.1,24,24,14.92,160.83,76.92,2441.2,307.75,331.74,322.07,352.65,1262.24,1279.11,1242.22,1252.9,827.2,78, NAV1,125,111.6,111.6,129.75,128.5,4.144,       ,1.39,91.5,0.2,178.2,-2.7,       ,      ,       ,      ,      ,496.1,     3D,3704,      ,       ,119.5,       
2023/4/23, 18:55:13,  +08:00,  SNVOR,30.4704781,105.6122894,961.2,30.03,971.8,13,76.06,77.6,444.4,7.11,0.85,-0.01,0,123.6,126.5,28,28,0.5,0.1,24,24,15.15,160.73,77.53,2445,308.49,332.33,322.89,353.26,1262.11,1280.3,1242.73,1254.33,835,77, NAV1,125,111.6,111.6,129.75,128.5,4.635,       ,1.46,85.1,0.2,-176.4,-2.7,       ,      ,       ,      ,      ,563,     3D,3704,      ,       ,119.5,       
2023/4/23, 18:55:14,  +08:00,  SNVOR,30.470274,105.6126328,970.2,30.03,980.7,13,77.09,78.41,474.2,7.59,0.34,-0.02,-0.01,122.7,126.7,28,28,0.4,0.1,24,24,15.2,160.62,76.65,2449,309.4,332.9,323.7,353.9,1263.64,1282.05,1243.61,1256.28,843.8,78, NAV1,125,111.6,111.6,129.75,128.5,5.13,       ,1.55,79.5,0.2,-170,-2.7,       ,      ,       ,      ,      ,547.2,     3D,3704,      ,       ,119.5,       
2023/4/23, 18:55:15,  +08:00,  SNVOR,30.470068,105.6129913,981.2,30.03,989.8,13,76.99,79.19,513.15,7.5,-0.82,-0.01,-0.06,121.7,126.6,28,28,0.5,0.1,24,24,15.27,160.52,76.5,2442,310.14,333.48,324.52,354.5,1265.65,1284.76,1244.31,1257.53,852.9,78, NAV1,125,111.6,111.6,129.75,128.5,5.697,       ,1.66,74.2,0.2,-162.9,-2.7,       ,      ,       ,      ,      ,551.2,     3D,3704,      ,       ,119.5,       
2023/4/23, 18:55:16,  +08:00,  SNVOR,30.4698639,105.6133423,993.2,30.03,998,13,77.22,79.83,598.06,8.34,-0.34,-0.03,0.12,121.4,126.3,28,28,0.5,0.1,24,24,15.19,160.41,76.95,2443.7,311.12,334.09,325.38,355.16,1267.59,1286.62,1245.23,1258.35,861.2,78, NAV1,125,111.6,111.6,129.75,128.5,6.328,       ,1.78,68.9,0.2,-155.1,-2.7,       ,      ,       ,      ,      ,500,     3D,3704,      ,       ,119.5,       
2023/4/23, 18:55:17,  +08:00,  SNVOR,30.4696579,105.6137085,1003.2,30.03,1007.6,13,78.47,80.34,619.05,7.76,-0.81,-0.07,0.08,121.4,125.8,28,27.9,0.4,0.1,24,24,14.94,160.29,76.72,2446,311.99,334.81,326.33,355.9,1268.36,1287.38,1244.96,1259.27,870.7,80, NAV1,125,111.6,111.6,129.75,128.5,7.026,       ,1.92,63.7,0.2,-146.6,-2.7,       ,      ,       ,      ,      ,563,     3D,3704,      ,       ,119.5,       
