#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2D87A31FD", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2022/10/23, 10:45:01,  +08:00,    MYG,31.42939,104.7403107,1762.3,30.27,1762,21.5,71.19,75.92,489.98,9.17,-0.37,-0.04,0.09,323.4,324.5,27.9,27.9,1.2,-0.2,18.1,20.55,14.61,162.57,75.51,2230.5,254.47,254.17,272.04,275.14,1183.57,1193.88,1156.11,1183.42,1627.5,74, NAV1,324,110.7,114.8,128.3,129.2,0.087,-1.758,4.67,130.2,0.6,-50.3,-2.6,       ,      ,       ,      ,      ,528.9,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:02,  +08:00,    MYG,31.4296684,104.7400513,1771.3,30.27,1772.3,21.5,71.57,76.25,544.15,9.5,2.87,-0.01,0.04,324.2,323.8,27.9,27.9,1.1,-0.2,18.44,20.57,14.5,162.53,75.7,2231.9,254.71,254.74,272.59,275.48,1185.09,1195.27,1157.93,1185.14,1637.8,74, NAV1,324,110.7,114.8,128.3,129.2,0.087,-1.048,4.56,130.9,0.5,-50.9,-2.6,       ,      ,       ,      ,      ,567.3,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:03,  +08:00,    MYG,31.4299564,104.7397766,1780.3,30.27,1784.7,21.5,71.14,76.52,543.93,9.45,3.7,-0.03,-0.02,324.4,323.4,27.9,27.9,1.2,-0.2,18.27,20.46,14.7,162.5,75.87,2233.3,254.91,255.35,273.2,275.84,1186.01,1196.42,1158.98,1187.49,1650.1,74, NAV1,324,110.7,114.8,128.3,129.2,0.097,0.135,4.45,131.7,0.5,-51.5,-2.6,       ,      ,       ,      ,      ,633.5,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:04,  +08:00,    MYG,31.4302216,104.7395401,1792.3,30.27,1795.4,21.5,72.41,76.78,610.78,9.01,2.9,-0.01,0.07,325.1,324.6,27.9,27.9,1.2,-0.2,18.08,20.45,14.63,162.46,75.52,2235.2,255.16,256.01,273.84,276.18,1187.02,1196.62,1159.53,1188.83,1660.9,75, NAV1,324,110.7,114.8,128.3,129.2,0.097,0.25,4.32,132.5,0.5,-52.1,-2.6,       ,      ,       ,      ,      ,655.7,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:05,  +08:00,    MYG,31.4305134,104.7392807,1800.3,30.27,1804.5,21.5,72.53,77,575.88,8.34,-0.22,-0.03,-0.02,325.3,325.2,27.9,27.9,1.2,-0.2,18.14,20.74,14.65,162.42,75.18,2233.3,255.42,256.67,274.45,276.59,1188.99,1196.95,1160.75,1190.3,1669.9,75, NAV1,324,110.7,114.8,128.3,129.2,0.097,0.379,4.2,133.2,0.5,-52.9,-2.6,       ,      ,       ,      ,      ,598.5,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:06,  +08:00,    MYG,31.4308205,104.7390137,1809.3,30.27,1813.7,21.5,73.24,77.33,562.4,8.55,-0.35,0,-0.06,325.2,326.1,27.9,27.9,1.2,-0.2,17.9,20.83,14.66,162.38,75.38,2236.5,255.8,257.45,275.11,276.98,1189.63,1197.55,1162.59,1192.5,1679.1,76, NAV1,324,110.7,114.8,128.3,129.2,0.087,0.433,4.07,133.8,0.5,-53.8,-2.6,       ,      ,       ,      ,      ,563.5,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:08,  +08:00,    MYG,31.4313793,104.7385101,1831.3,30.27,1832.8,21.5,73.97,78.2,622.92,9.68,3.07,-0.03,0,325,324.7,27.9,27.9,1.2,-0.2,17.79,20.81,14.7,162.31,75.3,2238.2,256.36,258.78,276.44,277.87,1191.54,1199.45,1164.9,1196.1,1698.2,77, NAV1,324,110.7,114.8,128.3,129.2,0.053,0.02,3.82,135.4,0.4,-55.7,-2.6,       ,      ,       ,      ,      ,597.6,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:09,  +08:00,    MYG,31.4316711,104.7382507,1840.3,30.27,1844.5,21.5,75.11,78.56,645.61,10.39,2.07,0.02,0.02,327.2,324.3,27.9,27.9,1.1,-0.2,18.02,20.42,14.83,162.27,75.73,2241.9,256.75,259.51,277.16,278.37,1192.75,1200.86,1166.11,1197.22,1710,78, NAV1,324,110.7,114.8,128.3,129.2,0.087,0.521,3.56,136.8,0.4,-56.9,-2.6,       ,      ,       ,      ,      ,647.8,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:10,  +08:00,    MYG,31.4319572,104.7379913,1847.3,30.27,1855.3,21.5,74.24,78.58,558.08,10.36,1.68,-0.02,0.02,326.8,325.1,27.9,27.9,1.1,-0.2,18.14,21.07,14.52,162.23,75.15,2243.8,257.08,260.24,277.82,278.83,1193.56,1202.14,1166.58,1197.77,1720.8,77, NAV1,324,110.7,114.8,128.3,129.2,0.087,0.832,3.56,136.8,0.4,-58.1,-2.6,       ,      ,       ,      ,      ,648.5,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:11,  +08:00,    MYG,31.4322472,104.7377319,1862.3,30.27,1869.3,21.5,74.35,78.27,633.52,8.92,0.76,-0.03,-0.12,326,325.9,27.9,27.9,1.1,-0.2,17.85,21.05,14.74,162.19,74.85,2239.5,257.5,261.03,278.57,279.33,1195.25,1202.86,1167.93,1198.12,1734.8,77, NAV1,324,110.7,114.8,128.3,129.2,0.073,-0.135,3.43,136.8,0.4,-59.5,-2.6,       ,      ,       ,      ,      ,733.5,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:12,  +08:00,    MYG,31.4325523,104.7374725,1876.3,30.27,1883.7,21.5,74.34,78,731.97,8.8,1.1,-0.03,-0.04,326.3,326.1,27.9,27.9,1.2,-0.2,17.85,20.76,14.54,162.14,75.45,2240.7,257.91,261.78,279.29,279.86,1196.74,1203.8,1169.82,1197.87,1749.1,77, NAV1,324,110.7,114.8,128.3,129.2,0.053,-0.73,3.29,136.3,0.3,-61.2,-2.6,       ,      ,       ,      ,      ,777.9,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:13,  +08:00,    MYG,31.4328213,104.737236,1884.3,30.27,1890.9,21.5,74.02,78.1,684.1,8.75,0.62,-0.03,-0.05,326.3,325.5,27.9,27.9,1.2,-0.2,17.88,20.74,14.52,162.1,74.9,2237,258.3,262.57,280.03,280.36,1197.9,1204.65,1170.67,1198.43,1756.4,77, NAV1,324,110.7,114.8,128.3,129.2,0.044,0.088,3.16,135.6,0.3,-62.9,-2.6,       ,      ,       ,      ,      ,647.6,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:14,  +08:00,    MYG,31.4331226,104.7369766,1893.3,30.27,1899.1,21.5,73.98,78.37,621.58,8.94,0.99,-0.01,-0.02,326.5,325.4,27.9,27.9,1.2,-0.2,17.89,20.76,14.54,162.06,74.29,2240.4,258.74,263.38,280.74,280.93,1199.61,1204.83,1171.63,1199.28,1764.6,77, NAV1,324,110.7,114.8,128.3,129.2,0.044,0.101,3.03,134.7,0.3,-64.9,-2.6,       ,      ,       ,      ,      ,574.6,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:15,  +08:00,    MYG,31.4334126,104.7367172,1901.3,30.27,1907.9,21.5,74.17,78.64,566.22,8.64,1.85,-0.02,-0.03,326.4,325.3,27.9,27.9,1.2,-0.2,17.89,20.85,14.57,162.01,74.72,2239.2,259.21,264.19,281.47,281.48,1200.19,1205.1,1172.73,1200.09,1773.4,77, NAV1,324,110.7,114.8,128.3,129.2,0.034,-0.872,2.9,133.5,0.3,-67.2,-2.6,       ,      ,       ,      ,      ,556.3,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:16,  +08:00,    MYG,31.4337063,104.7364578,1911.3,30.27,1917.1,21.5,74.71,78.9,554.98,8.11,1.78,-0.02,-0.05,326.5,325.4,27.9,27.9,1.1,-0.2,17.89,20.83,14.6,161.96,74.75,2238.9,259.67,265.01,282.23,282.04,1199.63,1205.38,1173.03,1200.3,1782.6,78, NAV1,324,110.7,114.8,128.3,129.2,0.024,-1.846,2.78,132.2,0.3,-69.8,-2.6,       ,      ,       ,      ,      ,558.5,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:17,  +08:00,    MYG,31.434,104.7361984,1919.3,30.27,1925.3,21.5,75.2,79.18,536.41,8.36,1.47,-0.01,-0.02,326.6,325.7,27.9,27.9,1.2,-0.2,17.89,20.93,14.59,161.92,74.87,2240,260.17,265.83,282.97,282.6,1198.59,1204.57,1173.17,1200.91,1790.8,78, NAV1,324,110.7,114.8,128.3,129.2,-0.005,-1.562,2.67,130.6,0.2,-72.9,-2.6,       ,      ,       ,      ,      ,532.8,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:18,  +08:00,    MYG,31.4343109,104.7359314,1926.3,30.27,1932.1,21.5,75.5,79.56,478.35,8.75,1.09,-0.04,0,326.5,325.9,27.9,27.9,1.2,-0.2,17.88,21.05,14.41,161.88,75.09,2242.1,260.71,266.68,283.74,283.21,1199.57,1204.07,1172.91,1201.63,1797.6,79, NAV1,324,110.7,114.8,128.3,129.2,-0.005,-1.129,2.56,129,0.2,-76.6,-2.6,       ,      ,       ,      ,      ,473.2,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:19,  +08:00,    MYG,31.4345894,104.7356873,1935.3,30.27,1940.2,21.5,76.18,79.88,487.86,8.6,1.23,-0.01,0.04,327.1,326.1,27.9,27.9,1.2,-0.2,17.89,20.89,14.6,161.83,74.94,2244.1,261.24,267.49,284.48,283.81,1200.8,1204.74,1172.36,1202.28,1805.7,79, NAV1,324,110.7,114.8,128.3,129.2,-0.044,-1.265,2.46,127.2,0.2,-80.5,-2.6,       ,      ,       ,      ,      ,496.3,     3D,1852,      ,       ,      ,       
2022/10/23, 10:45:20,  +08:00,    MYG,31.4348984,104.7354279,1943.3,30.27,1950.2,21.5,76.21,80.01,496.97,8.38,1.05,0,-0.03,327.3,326.1,27.9,27.9,1.2,-0.2,17.89,21.01,14.69,161.79,74.97,2248.3,261.77,268.35,285.25,284.39,1201.78,1206.04,1172.77,1203.16,1815.7,79, NAV1,324,110.7,114.8,128.3,129.2,-0.044,-1.42,2.27,123,0.2,-85.4,-2.6,       ,      ,       ,      ,      ,536.9,     3D,1852,      ,       ,      ,       
