#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2D87A31FD", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2022/11/4, 17:31:39,  +08:00,    MYG,31.4232731,104.7459793,1686.2,30.21,1723.3,16.8,48.97,57.67,-189.22,5.49,0.05,0,0,324.6,325.4,27.7,27.8,1.1,-0.2,15.23,16.37,1.98,159.45,58.43,1010.7,249.55,246.93,264.12,271.25,1078.66,1045.63,1069.55,1062.63,1588.6,50, NAV1,324,110.7,114.8,128.3,129.2,-0.014,1.102,4.32,154.3,1,-43.7,-2.6,       ,      ,       ,      ,      ,-180.7,     3D,1852,      ,       ,      ,       
2022/11/4, 17:31:40,  +08:00,    MYG,31.4234772,104.7458038,1684.2,30.21,1720.4,16.8,47.6,56.65,-163.12,6.23,0.45,-0.02,0.01,324.7,325.5,27.7,27.7,1,-0.2,15.23,16.25,1.8,159.43,57.73,968.2,249.41,246.62,263.9,271.08,1069.84,1031.76,1061.52,1055.3,1585.6,49, NAV1,324,110.7,114.8,128.3,129.2,-0.024,2.387,4.54,153.3,1,-43.9,-2.6,       ,      ,       ,      ,      ,-174.8,     3D,1852,      ,       ,      ,       
2022/11/4, 17:31:41,  +08:00,    MYG,31.4236794,104.7456207,1681.2,30.21,1718.5,16.8,44.63,55.51,-160.11,7,0.8,0,0.01,324.8,325.4,27.7,27.8,1.1,-0.2,15.23,16.07,1.76,159.41,57.35,940.9,249.21,246.36,263.7,270.88,1059.95,1006.34,1051.93,1045.66,1583.8,46, NAV1,324,110.7,114.8,128.3,129.2,-0.014,1.86,4.54,153.3,1,-44,-2.6,       ,      ,       ,      ,      ,-141.4,     3D,1852,      ,       ,      ,       
2022/11/4, 17:31:42,  +08:00,    MYG,31.4238701,104.7454529,1678.2,30.21,1716,16.8,40.86,54.27,-171.4,7.84,1.31,-0.01,-0.04,324.9,325.5,27.8,27.8,1.1,-0.2,15.23,15.87,1.64,159.4,56.86,915,249.03,246.08,263.45,270.7,1049.21,979.09,1042.25,1036.98,1581.2,42, NAV1,324,110.7,114.8,128.3,129.2,-0.024,1.474,4.67,152.8,1,-44.2,-2.6,       ,      ,       ,      ,      ,-137.1,     3D,1852,      ,       ,      ,       
2022/11/4, 17:31:43,  +08:00,    MYG,31.4240723,104.7452774,1674.2,30.21,1713.8,16.8,38.99,53.06,-187.21,9.15,0.38,-0.01,0.02,325.1,325.9,27.7,27.8,1.1,-0.2,14.99,15.64,1.43,159.39,56.02,869.2,248.89,245.81,263.2,270.49,1035.42,949.48,1032.06,1027.77,1579,40, NAV1,324,110.7,114.8,128.3,129.2,-0.024,0.446,4.83,152.3,1,-44.3,-2.6,       ,      ,       ,      ,      ,-131.5,     3D,1852,      ,       ,      ,       
2022/11/4, 17:31:44,  +08:00,    MYG,31.4242535,104.7451172,1668.2,30.21,1711.6,16.8,34.95,51.83,-252.05,7.46,0.42,0.01,0.32,326,326.1,27.6,27.7,1.2,-0.1,14.99,15.45,1.42,159.38,55.77,844.1,248.73,245.56,263.02,270.31,1024.4,923.64,1020.49,1017.5,1576.9,36, NAV1,324,110.7,114.8,128.3,129.2,-0.063,-0.345,5.04,151.8,0.9,-44.5,-2.6,       ,      ,       ,      ,      ,-119.9,     3D,1852,      ,       ,      ,       
2022/11/4, 17:31:45,  +08:00,    MYG,31.4244347,104.7449646,1667.2,30.21,1712.6,16.8,36.64,50.41,-207.79,6.66,0.66,-0.03,-0.18,325.4,325.8,27.5,27.6,1.1,-0.2,14.61,15.14,1.42,159.35,55.68,843.3,248.54,245.23,262.79,270.1,1013.89,908.27,1011.44,1007.74,1578.2,38, NAV1,324,110.7,114.8,128.3,129.2,-0.044,-0.122,5.29,151.4,0.9,-44.6,-2.6,       ,      ,       ,      ,      ,-24.8,     3D,1852,      ,       ,      ,       
2022/11/4, 17:31:46,  +08:00,    MYG,31.424612,104.744812,1670.2,30.21,1713.2,16.8,36.77,48.91,-76.71,4.53,0.77,-0.08,0.04,323.5,325.7,27.5,27.6,0.9,-0.3,14.5,14.98,1.39,159.32,55.8,845.4,248.38,245,262.57,269.91,1005.85,899.35,1004.17,999.48,1578.8,38, NAV1,324,110.7,114.8,128.3,129.2,-0.044,0.25,5.59,150.9,0.9,-44.8,-2.6,       ,      ,       ,      ,      ,14.1,     3D,1852,      ,       ,      ,       
2022/11/4, 17:31:47,  +08:00,    MYG,31.424778,104.7446518,1672.2,30.21,1712.8,16.8,37.73,47.72,27.07,4.55,0.67,-0.08,-0.01,322.2,324.3,27.6,27.7,1.1,-0.2,14.39,14.7,1.41,159.3,56.03,852.3,248.21,244.65,262.34,269.69,999.64,892.03,997.53,990.82,1578.4,39, NAV1,324,110.7,114.8,128.3,129.2,-0.044,0.69,5.89,150.4,0.9,-44.9,-2.6,       ,      ,       ,      ,      ,10,     3D,1852,      ,       ,      ,       
2022/11/4, 17:31:48,  +08:00,    MYG,31.4249363,104.7444916,1672.2,30.21,1712.8,16.8,36.73,46.48,45.68,4.43,0.45,0.03,0.05,323.4,321.7,27.6,27.7,1.1,-0.2,15.63,13.87,1.39,159.28,55.97,854,248.05,244.38,262.11,269.5,992.89,889.57,992.51,983.48,1578.3,38, NAV1,324,110.7,114.8,128.3,129.2,-0.034,0.304,6.18,150,0.9,-45,-2.6,       ,      ,       ,      ,      ,16.2,     3D,1852,      ,       ,      ,       
