#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2D87A31FD", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2022/11/16, 20:23:34,  +08:00,    MYG,31.4487076,104.7222748,2359.2,30.03,2385.4,15,75.49,82.97,894.5,10.23,-16.96,-0.05,0.01,293.5,301.6,28,28,1.1,-0.2,17.19,17.89,14.4,154.5,74.12,2224.4,278.47,296.87,308.86,306.93,1207.19,1208.23,1178.79,1210.73,2251.2,79, NAV1,324,110.7,114.8,128.3,129.2,-0.005,-2.076,7.84,144.5,1,152.1,-2.6,       ,      ,       ,      ,      ,850.9,     3D,1852,      ,       ,      ,       
2022/11/16, 20:23:35,  +08:00,    MYG,31.4488659,104.7218781,2371.2,30.03,2398.6,15,75,82.24,841.1,10.26,-15.38,-0.05,0.02,289,297.2,28,28,1.1,-0.2,17.25,17.86,14.22,154.51,73.63,2220.3,279.18,297.71,309.49,307.66,1206.84,1208.38,1178.37,1210.97,2264.4,78, NAV1,324,110.7,114.8,128.3,129.2,-0.053,-1.589,7.84,144.5,1,151.4,-2.6,       ,      ,       ,      ,      ,825.4,     3D,1852,      ,       ,      ,       
2022/11/16, 20:23:36,  +08:00,    MYG,31.4490051,104.7214508,2385.2,30.03,2411.8,15,74.69,81.57,802.03,10.28,-15.45,-0.05,0.01,284.5,292.9,28,28,1,-0.2,17.31,17.84,14.22,154.53,74.03,2217.4,279.78,298.56,310.09,308.26,1205.48,1207.6,1177.53,1209.96,2277.6,78, NAV1,324,110.7,114.8,128.3,129.2,0.503,-1.001,7.94,146.1,1,150.5,-2.6,       ,      ,       ,      ,      ,800.4,     3D,1852,      ,       ,      ,       
2022/11/16, 20:23:37,  +08:00,    MYG,31.4491119,104.7210312,2397.2,30.03,2424.8,15,74.34,80.93,768.17,10.26,-15.66,-0.04,0.01,280.5,288.9,28,28,1.1,-0.2,17.53,17.82,14.23,154.55,73.71,2217.4,280.36,299.3,310.72,308.84,1205.09,1206.62,1176.66,1208.88,2290.6,78, NAV1,324,110.7,114.8,128.3,129.2,0.082,-1.231,8.06,147.8,1,149.7,-2.6,       ,      ,       ,      ,      ,790.9,     3D,1852,      ,       ,      ,       
2022/11/16, 20:23:38,  +08:00,    MYG,31.4491863,104.7206268,2408.2,30.03,2436.6,15,74,80.28,739.87,10.1,-15.78,-0.04,0,276.5,285.1,28,28,1.1,-0.2,17.7,17.83,14.23,154.57,73.76,2221.7,281.01,300,311.32,309.47,1204.92,1205.64,1176.08,1208.3,2302.3,77, NAV1,324,110.7,114.8,128.3,129.2,0.271,-0.419,8.21,149.5,1,148.8,-2.6,       ,      ,       ,      ,      ,776.5,     3D,1852,      ,       ,      ,       
2022/11/16, 20:23:39,  +08:00,    MYG,31.4492416,104.720192,2420.2,30.03,2448.5,15,73.88,79.7,736.13,9.23,-16.4,-0.04,-0.03,272.4,281,28,28,1.1,-0.2,17.78,17.86,14.13,154.59,73.8,2215.1,281.64,300.78,311.91,310.05,1205.07,1205.4,1175.81,1208.05,2314.3,77, NAV1,324,110.7,114.8,128.3,129.2,0.533,0.304,8.36,151.3,1,147.9,-2.6,       ,      ,       ,      ,      ,757.9,     3D,1852,      ,       ,      ,       
2022/11/16, 20:23:40,  +08:00,    MYG,31.4492683,104.7197723,2431.2,30.03,2459.3,15,73.75,79.21,712.25,8.75,-17.75,-0.03,-0.02,269.1,276.8,28,28,1.1,-0.2,17.83,17.87,14.22,154.61,73.44,2215.6,282.25,301.51,312.49,310.68,1204.83,1204.81,1175.49,1208.47,2325.1,77, NAV1,324,110.7,114.8,128.3,129.2,0.281,0.575,8.36,151.3,1.1,147,-2.6,       ,      ,       ,      ,      ,708.4,     3D,1852,      ,       ,      ,       
2022/11/16, 20:23:41,  +08:00,    MYG,31.4492683,104.7193451,2437.2,30.03,2467.5,15,73.31,78.93,584.53,9.05,-15.7,-0.01,0.02,265.7,272.6,28,28,1,-0.2,17.74,18.13,14.15,154.64,73.91,2215.1,282.86,302.36,313.11,311.29,1203.77,1204.03,1174.83,1207.92,2333.3,76, NAV1,324,110.7,114.8,128.3,129.2,0.808,0.487,8.53,153.1,1.1,146,-2.6,       ,      ,       ,      ,      ,605.3,     3D,1852,      ,       ,      ,       
2022/11/16, 20:23:42,  +08:00,    MYG,31.4492416,104.7189102,2443.2,30.03,2474.8,15,73.56,78.86,492.95,9.14,-14,-0.03,0.03,261.5,268.4,28,28,1,-0.2,17.43,18.44,14.28,154.66,73.73,2220.6,283.47,303.03,313.72,311.89,1204.25,1203.78,1174.93,1207.01,2340.6,77, NAV1,324,110.7,114.8,128.3,129.2,0.697,0.703,8.53,153.1,1.1,145,-2.6,       ,      ,       ,      ,      ,524.1,     3D,1852,      ,       ,      ,       
2022/11/16, 20:23:43,  +08:00,    MYG,31.449194,104.7184906,2454.2,30.03,2483.7,15,74.05,78.82,507.44,9.13,-15.04,-0.03,0,258.2,264.9,28,28,1.1,-0.2,17.2,18.52,14.18,154.69,73.67,2218.8,284.11,303.79,314.35,312.5,1203.02,1203.87,1174.54,1207.12,2349.4,77, NAV1,324,110.7,114.8,128.3,129.2,0.813,1.089,8.84,156.3,1.1,144,-2.6,       ,      ,       ,      ,      ,527.1,     3D,1852,      ,       ,      ,       
