#airframe_info, log_version="1.00", airframe_name="Cessna 172R", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2D87A31FD", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2022/11/16, 19:55:33,  +08:00,    MYG,31.4229336,104.7462006,1663.2,30.03,1668.6,15.2,32.68,37.01,-45.57,2.31,0.76,0,0.01,324.7,324.8,27.9,27.9,1.2,-0.2,19.93,20.9,14.71,159.63,76.26,2170.7,301.18,285.5,320.3,312.93,1162.59,1182.49,1145.33,1160.97,1534.1,34, NAV1,324,110.7,114.8,128.3,129.2,0.014,-0.122,       ,      ,1,-43.4,-2.6,       ,      ,       ,      ,      ,9,     3D,1852,      ,       ,      ,       
2022/11/16, 19:55:34,  +08:00,    MYG,31.4230919,104.7460556,1663.2,30.03,1668.9,15,35.54,40.2,-28.03,2.24,0.7,0.03,-0.02,324.8,325,27.9,27.9,1.1,-0.2,19.97,20.55,14.54,159.67,76.24,2170.8,301.2,285.85,320.59,313.05,1163.56,1183.68,1146.4,1164.2,1534.4,37, NAV1,324,110.7,114.8,128.3,129.2,0.034,0.791,       ,      ,1,-43.5,-2.6,       ,      ,       ,      ,      ,11.1,     3D,1852,      ,       ,      ,       
2022/11/16, 19:55:35,  +08:00,    MYG,31.4232655,104.7458954,1663.2,30.03,1669.2,15,38.6,43.24,-15.91,2.33,0.76,-0.03,-0.01,324.9,324.7,27.9,27.9,1.1,-0.2,20.02,20.72,14.4,159.71,76.04,2167.6,301.24,286.28,320.9,313.17,1165.33,1185.12,1147.27,1166.83,1534.7,40, NAV1,324,110.7,114.8,128.3,129.2,0,1.393,       ,      ,1,-43.6,-2.6,       ,      ,       ,      ,      ,14.2,     3D,1852,      ,       ,      ,       
2022/11/16, 19:55:36,  +08:00,    MYG,31.423439,104.7457504,1663.2,30.03,1669.4,15,41.36,46.23,-1.37,2.13,0.75,0.01,-0.02,324.9,325.1,27.9,27.9,1.1,-0.3,19.97,20.46,14.25,159.74,76.12,2168.3,301.27,286.69,321.28,313.36,1166.52,1186.63,1147.38,1168.47,1534.8,43, NAV1,324,110.7,114.8,128.3,129.2,-0.005,1.731,       ,      ,1,-43.7,-2.6,       ,      ,       ,      ,      ,11,     3D,1852,      ,       ,      ,       
2022/11/16, 19:55:37,  +08:00,    MYG,31.4236279,104.745575,1664.2,30.03,1669.6,15,44.36,49.08,9.87,1.98,0.7,-0.02,-0.04,324.7,324.9,27.9,28,1.1,-0.2,19.94,20.46,14.25,159.76,75.17,2166.6,301.37,287.08,321.64,313.61,1168.69,1187.53,1147.77,1170.77,1535.1,46, NAV1,324,110.7,114.8,128.3,129.2,-0.014,1.42,4.41,146.6,1,-43.8,-2.6,       ,      ,       ,      ,      ,10.4,     3D,1852,      ,       ,      ,       
2022/11/16, 19:55:38,  +08:00,    MYG,31.42383,104.7453918,1664.2,30.03,1670.1,15,47.12,51.86,14.58,1.96,0.81,0,-0.04,324.6,324.8,27.9,28,1.2,-0.2,20.1,20.3,14.26,159.79,75.63,2169.2,301.49,287.6,322.04,313.84,1170.73,1188.4,1149.01,1173.78,1535.5,48, NAV1,324,110.7,114.8,128.3,129.2,-0.024,1.488,4.45,147.3,1,-43.9,-2.6,       ,      ,       ,      ,      ,18,     3D,1852,      ,       ,      ,       
2022/11/16, 19:55:39,  +08:00,    MYG,31.4240341,104.7452087,1664.2,30.03,1670.2,15,49.4,54.53,17.38,1.98,0.66,-0.02,-0.09,324.7,324.7,27.9,27.9,1.1,-0.2,20.22,20.2,14.39,159.82,75.79,2169.4,301.61,288.03,322.43,314.1,1172.73,1189.43,1150.62,1175.57,1535.7,51, NAV1,324,110.7,114.8,128.3,129.2,-0.005,0.358,4.49,147.8,1,-44.1,-2.6,       ,      ,       ,      ,      ,13.6,     3D,1852,      ,       ,      ,       
2022/11/16, 19:55:40,  +08:00,    MYG,31.4242535,104.7450104,1665.2,30.03,1670.8,15,52.3,57.1,39.69,2.16,0.49,0.01,0.02,325,324.6,27.9,27.9,1.1,-0.2,20.28,20.02,14.35,159.84,75.57,2172,301.73,288.58,322.94,314.37,1174.7,1189.84,1152.06,1177.52,1536.3,54, NAV1,324,110.7,114.8,128.3,129.2,-0.005,-0.02,4.51,148.2,0.9,-44.2,-2.6,       ,      ,       ,      ,      ,25.4,     3D,1852,      ,       ,      ,       
2022/11/16, 19:55:41,  +08:00,    MYG,31.4244843,104.7447968,1666.2,30.03,1671.1,15,54.66,59.57,38.35,2.23,0.48,-0.04,-0.03,324.9,324.5,27.9,27.9,1.1,-0.2,20.3,20.3,14.26,159.87,75.8,2172.4,301.87,289.09,323.33,314.66,1176.02,1190.6,1153.52,1179.14,1536.6,56, NAV1,324,110.7,114.8,128.3,129.2,-0.014,0.264,4.53,148.5,0.9,-44.4,-2.6,       ,      ,       ,      ,      ,18.5,     3D,1852,      ,       ,      ,       
2022/11/16, 19:55:42,  +08:00,    MYG,31.4247131,104.7445908,1666.2,30.03,1671.2,15,57.93,61.98,43.87,4.27,0.26,-0.01,0.04,325.3,324.7,27.9,27.9,1.1,-0.2,20.15,20.06,14.54,159.88,76.08,2175.3,302.02,289.61,323.89,315,1178.24,1191.39,1155.21,1181.73,1536.8,60, NAV1,324,110.7,114.8,128.3,129.2,0,0.96,4.54,148.7,0.9,-44.6,-2.6,       ,      ,       ,      ,      ,11.8,     3D,1852,      ,       ,      ,       
