0.0,0.0,0.0,3.7,0.98,-0.01,0.19,138.4,137.5,2503.7,356.1,1375.93,./dataRaw/PanxuanDatasets/file1/8
-0.3413999999999362,0.3966999999960308,-0.1000000000003638,3.0,4.43,-0.02,-0.04,137.7,137.8,2504.4,356.18,1375.55,./dataRaw/PanxuanDatasets/file1/8
-0.6962000000001467,0.8011000000038848,-0.6000000000003638,3.23,5.13,-0.02,0.03,139.3,138.3,2508.6,356.28,1375.31,./dataRaw/PanxuanDatasets/file1/8
-1.0471000000009667,1.1825999999928172,0.6999999999998181,3.57,2.4,-0.01,-0.04,140.4,139.2,2510.9,356.35,1375.7,./dataRaw/PanxuanDatasets/file1/8
-1.4095000000011737,1.5716999999995096,0.7999999999992724,3.61,-3.16,-0.01,-0.04,140.5,139.5,2511.4,356.44,1376.26,./dataRaw/PanxuanDatasets/file1/8
-1.762400000000497,1.9607999999919912,0.0999999999994543,3.87,-7.77,0.03,0.09,140.5,139.1,2510.9,356.52,1376.5,./dataRaw/PanxuanDatasets/file1/8
-2.1094999999995423,2.365099999991571,1.699999999999818,2.94,-12.57,0.02,0.0,138.8,137.7,2515.4,356.61,1375.56,./dataRaw/PanxuanDatasets/file1/8
-2.4452000000003693,2.7771000000029744,3.699999999999818,2.29,-16.25,0.02,0.12,135.8,135.7,2507.4,356.68,1376.01,./dataRaw/PanxuanDatasets/file1/8
-2.7656000000000347,3.2120000000048776,3.899999999999636,2.16,-14.91,0.0,-0.02,134.2,133.2,2507.0,356.79,1375.76,./dataRaw/PanxuanDatasets/file1/8
-3.067000000001485,3.6620999999996684,2.5999999999994543,2.34,-17.08,0.03,0.05,130.9,130.5,2504.1,356.87,1374.7,./dataRaw/PanxuanDatasets/file1/8
-3.353100000001774,4.142799999996782,2.5999999999994543,1.46,-16.94,0.0,0.04,126.1,127.6,2509.1,356.97,1374.59,./dataRaw/PanxuanDatasets/file1/8
-3.616300000000905,4.623399999999833,2.899999999999636,1.38,-18.09,0.01,0.2,123.3,124.3,2510.2,357.04,1375.39,./dataRaw/PanxuanDatasets/file1/8
-3.858499999999765,5.142199999994546,3.2999999999992724,1.7,-16.06,0.04,0.11,121.7,121.3,2511.7,357.14,1376.12,./dataRaw/PanxuanDatasets/file1/8
-4.077899999998635,5.668599999992807,3.899999999999636,1.01,-16.33,-0.01,-0.01,117.9,118.6,2521.0,357.22,1376.35,./dataRaw/PanxuanDatasets/file1/8
-4.278200000001675,6.218000000004054,5.5,0.6,-17.5,-0.01,-0.07,114.4,115.6,2510.6,357.31,1376.44,./dataRaw/PanxuanDatasets/file1/8
-4.449799999999726,6.767299999992815,5.299999999999272,0.91,-16.61,-0.04,0.15,113.1,112.6,2507.8,357.39,1375.9,./dataRaw/PanxuanDatasets/file1/8
-4.600499999998675,7.354699999993386,8.5,0.43,-16.52,0.06,0.01,112.0,109.4,2516.1,357.49,1377.7,./dataRaw/PanxuanDatasets/file1/8
-4.726399999999131,7.934599999998682,12.599999999999454,-0.26,-16.81,0.01,-0.07,106.0,106.9,2511.3,357.55,1377.78,./dataRaw/PanxuanDatasets/file1/8
-4.831299999999317,8.537300000000414,13.5,-0.14,-18.76,0.0,-0.08,104.2,104.1,2515.2,357.67,1378.54,./dataRaw/PanxuanDatasets/file1/8
-4.913300000001897,9.132399999998597,11.599999999999454,0.85,-16.0,0.0,0.02,102.4,101.5,2510.0,357.73,1378.51,./dataRaw/PanxuanDatasets/file1/8
-4.968600000001544,9.75800000000504,8.5,1.47,-17.76,0.03,0.06,99.0,98.8,2516.0,357.83,1377.82,./dataRaw/PanxuanDatasets/file1/8
-4.999099999999146,10.360699999992562,4.699999999999818,2.33,-16.02,0.01,0.11,96.6,95.9,2512.6,357.89,1377.35,./dataRaw/PanxuanDatasets/file1/8
-5.006800000000311,10.986299999999005,3.399999999999636,2.02,-16.74,0.02,0.02,93.5,93.2,2505.0,358.01,1376.81,./dataRaw/PanxuanDatasets/file1/8
-4.982000000001818,11.59669999999835,2.5999999999994543,2.12,-17.89,0.03,0.03,90.9,90.4,2506.5,358.09,1377.02,./dataRaw/PanxuanDatasets/file1/8
-4.934299999998615,12.222300000004793,0.3999999999996362,2.49,-17.01,0.0,0.02,88.2,87.5,2493.7,358.19,1376.85,./dataRaw/PanxuanDatasets/file1/8
-4.859899999999584,12.832599999995864,-2.2000000000007276,2.52,-18.61,0.03,0.05,85.8,84.5,2501.2,358.26,1375.63,./dataRaw/PanxuanDatasets/file1/8
-4.756900000000286,13.442999999995209,-3.4000000000005457,2.54,-18.16,0.03,0.09,82.5,81.6,2507.2,358.36,1373.92,./dataRaw/PanxuanDatasets/file1/8
-4.627200000001608,14.038099999993392,-2.5,1.76,-19.08,0.0,0.16,77.7,78.7,2508.1,358.43,1372.37,./dataRaw/PanxuanDatasets/file1/8
-4.467000000001775,14.640799999995124,-1.1000000000003638,1.44,-17.45,0.03,0.0,76.9,75.3,2509.7,358.54,1370.57,./dataRaw/PanxuanDatasets/file1/8
-4.281999999999897,15.213000000002808,-1.2000000000007276,1.53,-17.89,0.03,0.02,73.3,72.5,2509.4,358.63,1370.28,./dataRaw/PanxuanDatasets/file1/8
-4.0741000000004135,15.792899999993892,-1.7000000000007276,1.21,-19.35,0.0,0.1,70.1,69.8,2503.6,358.73,1368.74,./dataRaw/PanxuanDatasets/file1/8
-3.8376000000006627,16.349800000000414,-0.4000000000005457,1.77,-17.98,0.04,-0.03,69.2,66.6,2500.3,358.82,1366.3,./dataRaw/PanxuanDatasets/file1/8
