#airframe_info, log_version="1.01", airframe_name="Cessna 172S", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-10", system_id="25BA2E6F4", mode=NORMAL, flightstream_header="25BA2E6F4_20000101_000000", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/24, 11:25:36,  +08:00,  SNVOR,30.4708061,105.6117096,942.2,30.21,918.3,13,68.93,71.36,445.39,8.42,-0.24,-0.01,-0.04,124.4,127.3,28.1,28.1,0.3,0,21,24,15.29,150.98,76.84,2444,239.41,235.37,236.03,257.23,1180.99,1167.63,1152.74,1138.16,781.4,70, NAV1,125,111.6,111.6,129.75,128.5,4.033,       ,2.64,-65.1,0.2,174.9,-2.7,       ,      ,       ,      ,      ,366.1, 3DDiff,3704,      ,58,70.5,64
2023/4/24, 11:25:37,  +08:00,  SNVOR,30.4706192,105.61203,950.2,30.21,924.5,13,70.77,72.43,492.15,8.65,0.6,0,0.05,123.9,127.2,28.1,28.1,0.3,0,21.32,24,15.15,151.01,77.12,2447.7,239.23,235.4,235.91,257.16,1193.91,1183.48,1165.84,1153.94,787.6,71, NAV1,125,111.6,111.6,129.75,128.5,4.355,       ,2.6,-62.8,0.2,179.5,-2.7,       ,      ,       ,      ,      ,425.2, 3DDiff,3704,      ,58,70.5,64
2023/4/24, 11:25:38,  +08:00,  SNVOR,30.4704227,105.6123581,960.2,30.21,932.7,13,72.05,73.42,537.19,8.31,0.42,0,0.05,124.9,127.1,28.1,28.1,0.3,0,21.66,24,15.24,151.03,77.46,2441.7,239.11,235.48,235.87,257.15,1205.51,1196.41,1176.35,1167.27,795.7,73, NAV1,125,111.6,111.6,129.75,128.5,4.741,       ,2.56,-60,0.2,-175.1,-2.7,       ,      ,       ,      ,      ,476.4, 3DDiff,3704,      ,58,70.5,64
2023/4/24, 11:25:39,  +08:00,  SNVOR,30.470232,105.6126862,967.2,30.21,942.7,13,75.93,74.04,513.28,8.67,-2.53,0.04,-0.04,127.8,127,28.1,28.1,0.3,0,21.66,24,15.13,151.05,77.27,2447.7,239.05,235.62,235.89,257.21,1215.43,1207.57,1184.55,1179.41,805.7,77, NAV1,125,111.6,111.6,129.75,128.5,5.245,       ,2.5,-56.9,0.2,-169,-2.7,       ,      ,       ,      ,      ,594.5, 3DDiff,3704,      ,58,70.5,64
2023/4/24, 11:25:40,  +08:00,  SNVOR,30.4700336,105.6130066,962.2,30.21,952.8,13,73.27,74.64,281.36,8.04,1.14,0.13,-0.09,130.9,127.3,28.1,28.1,0.3,0,21.83,24,15.31,151.07,77.04,2453.6,239.06,235.83,235.97,257.3,1224.84,1217.15,1192.51,1191.16,815.8,74, NAV1,125,111.6,111.6,129.75,128.5,5.791,       ,2.43,-54.2,0.2,-162.3,-2.7,       ,      ,       ,      ,      ,606.3, 3DDiff,3704,      ,58,70.5,64
2023/4/24, 11:25:41,  +08:00,  SNVOR,30.4698296,105.6133347,966.2,30.21,962.9,13.2,71.82,75.4,130.22,8.11,-1.7,0.05,-0.06,129.2,128.5,28.1,28.1,0.3,0,21.93,24,15.26,151.09,77.13,2459.4,239.11,236.09,236.11,257.45,1232.87,1225.78,1199.26,1200.75,825.9,73, NAV1,125,111.6,111.6,129.75,128.5,6.373,       ,2.35,-52.1,0.2,-154.8,-2.7,       ,      ,       ,      ,      ,543.3, 3DDiff,3704,      ,58,71,64
2023/4/24, 11:25:42,  +08:00,  SNVOR,30.4696217,105.6136703,984.2,30.21,969.6,13.2,73.76,76.24,403.4,7.66,-2.14,0.03,-0.02,127.2,129.1,28.1,28.1,0.3,0,21.88,24,15.34,151.1,76.98,2458.6,239.25,236.4,236.31,257.66,1240.49,1233.27,1205.99,1208.96,832.6,75, NAV1,125,111.6,111.6,129.75,128.5,7.016,       ,2.28,-50.4,0.1,-146.8,-2.7,       ,      ,       ,      ,      ,425.2, 3DDiff,3704,      ,58,70.5,64
2023/4/24, 11:25:43,  +08:00,  SNVOR,30.4694099,105.6139984,1002.2,30.21,978.6,13,76.44,76.98,706.1,8.49,-3.59,-0.11,0.02,123.3,128.8,28.1,28.1,0.3,0,21.61,24,15.31,151.11,77.24,2452.5,239.42,236.78,236.55,257.9,1246.08,1239.57,1211.76,1216.13,841.7,77, NAV1,125,111.6,111.6,129.75,128.5,7.729,       ,2.21,-48.1,0.1,-138.4,-2.7,       ,      ,       ,      ,      ,468.5, 3DDiff,3704,      ,58,70.5,64
2023/4/24, 11:25:44,  +08:00,  SNVOR,30.4692039,105.6143417,1011.2,30.21,988.4,13,75.68,77.25,776.88,8.71,-2.86,0.09,-0.05,128,127.6,28.1,28.1,0.3,0,21.39,24,15.36,151.11,76.49,2459.8,239.64,237.19,236.86,258.19,1250.65,1245.33,1216.55,1223.64,851.5,77, NAV1,125,111.6,111.6,129.75,128.5,8.497,       ,2.15,-45.1,0.1,-130.2,-2.7,       ,      ,       ,      ,      ,578.7, 3DDiff,3704,      ,58,70.5,64
2023/4/24, 11:25:45,  +08:00,  SNVOR,30.468996,105.6146851,1007.2,30.21,996.7,13.2,73.9,77.89,416.79,9.28,-1.6,0.03,0,127.5,128,28.1,28.1,0.3,0,21.39,24,15.3,151.11,77.13,2464,239.89,237.62,237.18,258.5,1254.91,1250.07,1220.3,1229.46,859.8,75, NAV1,125,111.6,111.6,129.75,128.5,8.692,       ,2.1,-41.9,0.2,-122.4,-2.7,       ,      ,       ,      ,      ,496.1, 3DDiff,3704,      ,58,70.5,64
