#airframe_info, log_version="1.01", airframe_name="Cessna 172S", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-10", system_id="25BA2E6F4", mode=NORMAL, flightstream_header="25BA2E6F4_20000101_000000", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/24, 11:03:01,  +08:00,       ,30.470993,105.6114426,933.2,30.21,936.4,13,65.42,68.13,386.11,9.64,-0.52,-0.02,0,122.1,126.3,28.1,28.1,0.3,0,23.33,24,15.11,151.21,76.61,2427.2,257.14,250.88,252.68,273.98,1189.2,1171.63,1161.89,1149.02,799.5,66, NAV1,125,111.6,111.6,129.75,128.5,3.715,       ,1.86,-48.9,       ,       ,-2.7,       ,      ,       ,      ,      ,366.1, 3DDiff,3704,      ,64,79,88
2023/4/24, 11:03:02,  +08:00,       ,30.4708195,105.6117477,942.2,30.21,943.1,13,67.62,69.26,508.03,9.26,-0.26,-0.03,-0.02,122.3,125.7,28.1,28.1,0.3,0,23.6,24,15.2,151.25,77.18,2423.3,256.99,250.89,252.57,273.89,1200.11,1187.51,1174.24,1164.84,806.3,68, NAV1,125,111.6,111.6,129.75,128.5,4.025,       ,1.9,-45.7,       ,       ,-2.7,       ,      ,       ,      ,      ,401.6, 3DDiff,3704,      ,64,79,88
2023/4/24, 11:03:03,  +08:00,       ,30.4706421,105.6120682,947.2,30.21,950.4,13,68.66,70.27,453.7,9.82,3.2,0,-0.13,123.1,125.6,28.1,28.1,0.3,0,23.77,24,15.21,151.29,77.25,2424.4,256.87,250.95,252.53,273.86,1209.31,1201.59,1184.13,1179.17,813.5,69, NAV1,125,111.6,111.6,129.75,128.5,4.403,       ,1.93,-42,       ,       ,-2.7,       ,      ,       ,      ,      ,429.1, 3DDiff,3704,      ,64,79,88
2023/4/24, 11:03:04,  +08:00,       ,30.4704571,105.612381,953.2,30.21,957.5,13,68.08,71.18,405.99,9.29,3.32,0,-0.06,124.6,126.3,28.1,28.1,0.3,0,23.77,24,15.16,151.33,75.87,2434.3,256.82,251.09,252.56,273.88,1218.51,1213,1192.81,1190.9,820.6,69, NAV1,125,111.6,111.6,129.75,128.5,4.82,       ,1.98,-38.2,       ,       ,-2.7,       ,      ,       ,      ,      ,429.1, 3DDiff,3704,      ,64,79,88
2023/4/24, 11:03:05,  +08:00,       ,30.4702663,105.6127014,960.2,30.21,963.7,13,68.29,72.19,401.88,9.34,0.27,0.03,0.01,126.9,127.1,28.1,28.1,0.3,0,23.94,24,15.16,151.36,76.89,2429.5,256.84,251.25,252.64,273.96,1227.3,1222.58,1200.73,1200.01,826.9,69, NAV1,125,111.6,111.6,129.75,128.5,5.304,       ,2.03,-34.8,       ,       ,-2.7,       ,      ,       ,      ,      ,417.3, 3DDiff,3704,      ,64,79.5,88
2023/4/24, 11:03:06,  +08:00,       ,30.470068,105.6130219,963.2,30.21,970.8,13,68.36,73.13,332.9,10.68,0.24,-0.01,0.15,126.3,127.8,28.1,28.1,0.3,0,24,24,15.29,151.41,77.19,2434.1,256.9,251.52,252.77,274.08,1233,1231.13,1207.43,1210.03,833.9,69, NAV1,125,111.6,111.6,129.75,128.5,5.835,       ,2.09,-31.9,       ,       ,-2.7,       ,      ,       ,      ,      ,425.2, 3DDiff,3704,      ,64,79,88
2023/4/24, 11:03:07,  +08:00,       ,30.4698696,105.6133499,978.2,30.21,983.5,13,69.89,73.81,441.24,9.56,-0.78,-0.02,-0.17,124.4,127.9,28.1,28.1,0.3,0,24,24,15.26,151.44,76.68,2427.4,257.01,251.82,252.98,274.27,1238.59,1238.85,1212.88,1217.69,846.6,71, NAV1,125,111.6,111.6,129.75,128.5,6.409,       ,2.16,-29.4,       ,       ,-2.7,       ,      ,       ,      ,      ,614.2, 3DDiff,3704,      ,64,79,88
2023/4/24, 11:03:08,  +08:00,       ,30.4696732,105.613678,991.2,30.21,994.1,13,71.57,74.27,623.01,10.85,1.15,0,0.04,124.8,127.8,28.1,28.1,0.3,0,24,24,15.01,151.47,76.9,2436.4,257.17,252.15,253.21,274.47,1243.56,1244.8,1217.68,1224.37,857.2,72, NAV1,125,111.6,111.6,129.75,128.5,7.024,       ,2.25,-26.9,       ,       ,-2.7,       ,      ,       ,      ,      ,629.9, 3DDiff,3704,      ,64,79,87
2023/4/24, 11:03:09,  +08:00,       ,30.469471,105.614006,1002.2,30.21,1005.5,13,72.51,74.55,666.32,10.17,0.49,-0.02,-0.03,124.9,127.8,28.1,28.1,0.3,0,23.98,24,15.2,151.5,76.8,2448.2,257.37,252.53,253.48,274.72,1248.51,1250.79,1220.73,1230.18,868.6,73, NAV1,125,111.6,111.6,129.75,128.5,7.727,       ,2.35,-24.4,       ,       ,-2.7,       ,      ,       ,      ,      ,669.3, 3DDiff,3704,      ,64,79,88
2023/4/24, 11:03:10,  +08:00,       ,30.4692688,105.6143265,1008.2,30.21,1018.6,13,72.3,74.8,593.1,11.22,1.65,0.04,0,125.6,128.2,28.1,28.1,0.3,0,23.98,24,15.33,151.53,77.03,2443.5,257.63,252.92,253.83,275.03,1254.11,1256.17,1223.27,1234.59,881.7,73, NAV1,125,111.6,111.6,129.75,128.5,8.461,       ,2.44,-21.9,       ,       ,-2.7,       ,      ,       ,      ,      ,763.8, 3DDiff,3704,      ,64,79,88
