#airframe_info, log_version="1.01", airframe_name="Cessna 172S", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-10", system_id="25BA2E6F4", mode=NORMAL, flightstream_header="25BA2E6F4_20000101_000000", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/24, 11:34:25,  +08:00,  SNVOR,30.4708138,105.6117249,933.2,30.21,912.2,12.8,67.35,70.17,248.76,8.89,0.03,-0.06,0.05,123.6,126.9,28.1,28.1,0.3,0,21,23.79,15.15,154.88,76,2421.5,249.65,244.29,246.28,270.11,1205.41,1190.15,1178.97,1176.64,775.3,68, NAV1,125,111.6,111.6,129.75,128.5,4.029,       ,4.22,-52,0.2,175.2,-2.7,       ,      ,       ,      ,      ,263.8, 3DDiff,3704,      ,57,66,66
2023/4/24, 11:34:26,  +08:00,  SNVOR,30.4706249,105.6120453,942.2,30.21,918.5,13,69.54,71.4,313.63,9.17,0.93,-0.04,0.03,122.9,126.8,28.1,28.1,0.3,0,21,23.94,15.18,154.93,76.21,2417.6,249.62,244.44,246.33,270.17,1215.42,1202.17,1186.75,1188.05,781.6,70, NAV1,125,111.6,111.6,129.75,128.5,4.365,       ,4.02,-50.8,0.2,179.8,-2.7,       ,      ,       ,      ,      ,378, 3DDiff,3704,      ,57,66,66
2023/4/24, 11:34:27,  +08:00,  SNVOR,30.470438,105.6123657,953.2,30.21,926.4,13,71.43,72.31,436.07,9.27,0.71,-0.02,-0.01,122.9,126.7,28.1,28.1,0.3,0,20.88,24,15.22,154.96,75.84,2434.2,249.66,244.64,246.4,270.29,1223.46,1212.64,1194.75,1197.56,789.5,72, NAV1,125,111.6,111.6,129.75,128.5,4.788,       ,3.84,-49,0.2,-174.9,-2.7,       ,      ,       ,      ,      ,468.5, 3DDiff,3704,      ,58,66.5,66
2023/4/24, 11:34:28,  +08:00,  SNVOR,30.4702492,105.6126862,958.2,30.21,935.2,13,69.4,73.11,455.95,9.79,-1.46,0,-0.02,123.4,126.6,28.1,28.1,0.3,0,20.93,24,15.27,154.99,76.14,2430.9,249.74,244.9,246.54,270.44,1230.26,1221.29,1200.55,1206.34,798.3,70, NAV1,125,111.6,111.6,129.75,128.5,5.269,       ,3.66,-46.7,0.2,-169,-2.7,       ,      ,       ,      ,      ,531.5, 3DDiff,3704,      ,58,67,66
2023/4/24, 11:34:29,  +08:00,  SNVOR,30.4700584,105.6130219,967.2,30.21,944.2,13,69,73.92,446.48,10.13,1.63,-0.03,0,122.4,126.2,28.1,28.1,0.3,0,20.93,24,15.21,155.01,75.92,2435.7,249.89,245.21,246.74,270.64,1236.86,1229.08,1205.03,1214.14,807.3,70, NAV1,125,111.6,111.6,129.75,128.5,5.804,       ,3.51,-43.9,0.2,-162.2,-2.7,       ,      ,       ,      ,      ,488.2, 3DDiff,3704,      ,58,67,66
2023/4/24, 11:34:30,  +08:00,  SNVOR,30.4698677,105.6133499,981.2,30.21,952.9,13,70.54,74.55,579.01,9,3.87,-0.02,-0.06,122.7,126.3,28.1,28.1,0.3,0,20.93,24,15.35,155.03,75.95,2431.5,250.05,245.56,246.97,270.9,1242.65,1235.08,1207.27,1221.01,816.1,71, NAV1,125,111.6,111.6,129.75,128.5,6.368,       ,3.4,-40.8,0.2,-154.9,-2.7,       ,      ,       ,      ,      ,460.6, 3DDiff,3704,      ,57,66.5,66
2023/4/24, 11:34:31,  +08:00,  SNVOR,30.4696732,105.6136856,984.2,30.21,959.6,13,70.11,75.52,512.34,9.18,0.94,-0.02,0.07,124,126.6,28.1,28.1,0.3,0,20.91,24,15.18,155.04,75.83,2436.8,250.29,245.96,247.25,271.19,1248.08,1240.18,1211.77,1226.8,822.7,71, NAV1,125,111.6,111.6,129.75,128.5,7.02,       ,3.32,-37.4,0.2,-147.1,-2.7,       ,      ,       ,      ,      ,433.1, 3DDiff,3704,      ,57,66.5,66
2023/4/24, 11:34:32,  +08:00,  SNVOR,30.4694748,105.6140289,993.2,30.21,968.4,13,72.2,76.41,459.85,8.88,0.82,-0.02,0.14,125.1,126.8,28.1,28.1,0.3,0,20.88,24,15.14,155.05,76,2442.2,250.55,246.4,247.58,271.5,1252.41,1245.41,1215.92,1231.65,831.4,73, NAV1,125,111.6,111.6,129.75,128.5,7.723,       ,3.28,-34.1,0.2,-139,-2.7,       ,      ,       ,      ,      ,519.7, 3DDiff,3704,      ,57,66.5,66
2023/4/24, 11:34:33,  +08:00,  SNVOR,30.4692726,105.6143723,999.2,30.21,980.6,13,76.1,77.03,438.24,8.85,0.1,0.01,-0.05,125.7,127,28.1,28.1,0.3,0,20.88,24,15.24,155.05,76.39,2464.6,250.88,246.88,247.95,271.86,1256.14,1250.23,1220.63,1236.49,843.7,77, NAV1,125,111.6,111.6,129.75,128.5,8.473,       ,3.26,-30.9,0.2,-131,-2.7,       ,      ,       ,      ,      ,716.5, 3DDiff,3704,      ,57,66.5,66
2023/4/24, 11:34:34,  +08:00,  SNVOR,30.4690704,105.6147079,1010.2,30.21,992.5,13,77.41,77.37,468.91,9.26,-2.71,0,0,125.3,127.3,28.1,28.1,0.3,0,20.98,24,15.3,155.04,76.63,2471.9,251.23,247.4,248.35,272.24,1260.1,1253.98,1224.78,1241,855.6,78, NAV1,125,111.6,111.6,129.75,128.5,8.751,       ,3.23,-27.8,0.2,-123.5,-2.7,       ,      ,       ,      ,      ,708.7, 3DDiff,3704,      ,58,66.5,66
