#airframe_info," log_version=""1.03"""," log_content_version=""1.02"""," Product=""GIFD"""," airframe_name=""Cirrus SR20"""," unit_software_part_number=""006-B1177-C2"""," unit_software_version=""21.70"""," system_software_part_number=""006-B2647-N9"""," system_id=""25E7EBA0C""", mode=NORMAL," flightstream_header=""25E7EBA0C_2700""", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft lbs,       %,   deg C,      gph,     Hg,    rpm,  ft lbs,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,    deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E1 TIT2, E1 Torq,   E1 NG,  E1 ITT, E2 FFlow, E2 MAP, E2 RPM, E2 Torq,   E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd,  WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2024/5/24, 16:13:25,  +08:00,  GHN00,31.1031113,104.3125076,3653,29.62,3843.5,28.8,95.27,115.17,304.08,6.88,-12.29,-0.03,0.15,323.7,327.8,27.8,28.7,-0.1,17.15,17.4,15.83,212.73,71.01,26.05,2574.7,0.81,383.01,364.89,381.86,386.41,        ,        ,1325.36,1314.43,1299.33,1358.04,1770.99,383.17,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,3709.3,104, NAV1,127,109.9,113.5,120.3,118.275,-2.325,0.288,10.91,163.3,9,177.9,-2.5,0,  NONE,   NONE,      ,      ,448.8,     3D,3704,      ,       ,159.5,       
2024/5/24, 16:13:26,  +08:00,  GHN00,31.1035233,104.312149,3655,29.62,3854,28.8,94.48,114.53,243.64,7.28,-15.35,-0.01,0.06,321.7,325.5,27.8,28.7,-0.1,17.27,17.34,15.82,212.82,70.95,26.01,2569.2,0.81,383.14,365.03,381.98,386.56,        ,        ,1324.34,1314.76,1299.4,1358.1,1770.8,383.14,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,3719.8,103, NAV1,127,109.9,113.5,120.3,118.275,-2.393,       ,10.96,163.3,9,177.8,-2.5,0,  NONE,   NONE,      ,      ,622,     3D,3704,      ,       ,159.5,       
2024/5/24, 16:13:27,  +08:00,  GHN00,31.103941,104.3117447,3669,29.62,3866.7,28.8,94.11,113.85,403.12,6.91,-16.97,-0.02,-0.01,319.1,322.6,27.8,28.7,-0.1,17.21,17.45,15.82,212.9,70.85,26.01,2566.6,0.81,383.28,365.2,382.1,386.71,        ,        ,1322.8,1315.06,1299.27,1357.64,1770.64,383.18,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,3732.5,103, NAV1,127,109.9,113.5,120.3,118.275,-2.399,       ,11.03,163.4,9.1,177.7,-2.5,0,  NONE,   NONE,      ,      ,732.3,     3D,3704,      ,       ,159.5,       
2024/5/24, 16:13:28,  +08:00,  GHN00,31.1043167,104.3113403,3679,29.62,3879.1,28.8,93.24,113.15,556.49,7.5,-18.33,-0.02,0.03,314.8,319.7,27.8,28.7,-0.1,17.32,17.46,15.72,212.95,70.88,26,2570,0.81,383.4,365.33,382.19,386.85,        ,        ,1323.42,1315.28,1299.05,1357.36,1770.45,383.23,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,3744.9,102, NAV1,127,109.9,113.5,120.3,118.275,-2.377,0.452,11.1,163.7,9.1,177.6,-2.5,0,  NONE,   NONE,      ,      ,752,     3D,3704,      ,       ,159.5,       
2024/5/24, 16:13:29,  +08:00,  GHN00,31.1046753,104.3109055,3690,29.62,3892.8,28.8,93.49,112.24,597.56,8.53,-18.96,0,0.07,310.7,316.4,27.8,28.7,-0.1,17.38,17.44,15.73,212.98,70.88,25.96,2570.9,0.81,383.55,365.45,382.3,386.98,        ,        ,1323.65,1315.26,1299.17,1356.79,1770.32,383.25,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,3758.6,102, NAV1,127,109.9,113.5,120.3,118.275,-2.348,0.536,11.19,164,9.1,177.5,-2.5,0,  NONE,   NONE,      ,      ,779.5,     3D,3704,      ,       ,159.5,       
2024/5/24, 16:13:30,  +08:00,  GHN00,31.1050072,104.3104553,3703,29.62,3908.2,28.8,92.28,111.13,699.94,8.02,-21.3,-0.03,0.08,306.3,312.8,27.8,28.7,-0.1,17.3,17.51,15.81,213.02,70.96,25.97,2566.6,0.81,383.68,365.61,382.4,387.14,        ,        ,1323.53,1314.55,1298.65,1356.5,1770.13,383.29,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,3774,101, NAV1,127,109.9,113.5,120.3,118.275,-2.267,       ,11.3,164.4,9.1,177.3,-2.5,0,  NONE,   NONE,      ,      ,838.6,     3D,3704,      ,       ,159.5,       
2024/5/24, 16:13:31,  +08:00,  GHN00,31.1053104,104.3099747,3716,29.62,3921.1,28.5,91.98,109.98,727.83,7.69,-21.45,-0.02,0.02,302.2,308.9,27.8,28.7,-0.1,17.37,17.56,15.84,213.07,70.92,25.98,2577.1,0.81,383.8,365.75,382.51,387.26,        ,        ,1323.4,1314,1297.83,1355.65,1769.98,383.34,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,3786.9,100, NAV1,127,109.9,113.5,120.3,118.275,-2.154,       ,11.43,164.9,9.2,177.2,-2.5,0,  NONE,   NONE,      ,      ,854.3,     3D,3704,      ,       ,159.5,       
2024/5/24, 16:13:32,  +08:00,  GHN00,31.1055832,104.3094788,3727,29.62,3934.2,28.5,91.03,108.99,747.57,7.78,-21.47,0,0.04,298.3,305,27.8,28.7,-0.1,17.32,17.64,15.88,213.17,71.06,25.94,2574.1,0.81,383.92,365.88,382.61,387.4,        ,        ,1324.47,1314.29,1297.94,1356.12,1769.81,383.37,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,3800,99, NAV1,127,109.9,113.5,120.3,118.275,-2.087,-0.097,11.58,165.4,9.2,177,-2.5,0,  NONE,   NONE,      ,      ,787.4,     3D,3704,      ,       ,159.5,       
2024/5/24, 16:13:33,  +08:00,  GHN00,31.1058197,104.30896,3742,29.62,3946.7,28.5,91.49,108.06,766.38,7.56,-21.64,-0.03,0.07,294.1,300.9,27.8,28.7,-0.1,17.26,17.71,15.89,213.26,71.04,25.93,2568.6,0.81,384.06,366.02,382.69,387.55,        ,        ,1323.68,1314,1297.67,1355.6,1769.65,383.38,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,3812.5,100, NAV1,127,109.9,113.5,120.3,118.275,-2.099,0.349,11.75,166,9.2,176.9,-2.5,0,  NONE,   NONE,      ,      ,748,     3D,3704,      ,       ,159.5,       
2024/5/24, 16:13:34,  +08:00,  GHN00,31.1060276,104.3084335,3752,29.62,3959.2,28.5,92.06,107.13,749.43,7.58,-19.15,-0.01,0.12,290.2,296.9,27.8,28.7,-0.1,17.26,17.71,15.81,213.27,70.99,25.93,2580.4,0.81,384.19,366.14,382.8,387.69,        ,        ,1323.68,1313.35,1297.43,1355.61,1769.44,383.42,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,3825,101, NAV1,127,109.9,113.5,120.3,118.275,-1.787,0.631,11.93,166.6,9.2,176.7,-2.5,0,  NONE,   NONE,      ,      ,736.2,     3D,3704,      ,       ,159.5,       
