#airframe_info, log_version="1.01", airframe_name="Cessna 172S", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-10", system_id="25BA2E6F4", mode=NORMAL, flightstream_header="25BA2E6F4_20000101_000000", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/23, 12:22:31,  +08:00,  SNVOR,30.4711037,105.6112823,922.2,30.03,907.6,12.5,61.66,64.63,-24.08,7.58,-0.09,0,0.16,308.3,307,28.1,28.1,0.4,0,21.05,23.33,14.87,152.13,76.59,2386.7,278.3,279.12,280.46,298.94,1188.86,1199.29,1200.53,1206.63,770.8,62, NAV1,305,111.6,111.6,129.75,128.5,-4.936,       ,1.55,-48.2,0.2,169.9,-2.7,       ,      ,       ,      ,      ,19.7, 3DDiff,3704,      ,53,54.5,60
2023/4/23, 12:22:32,  +08:00,  SNVOR,30.4712811,105.6109848,916.2,30.03,911.1,12.5,63.97,66.79,-201.45,7,-0.96,0,-0.05,308.5,307.1,28.1,28.1,0.4,0,21.27,23.5,14.86,152.21,76.45,2409.8,278.3,279.1,280.46,298.9,1202.15,1211.57,1210.09,1214.96,774.2,65, NAV1,305,111.6,111.6,129.75,128.5,-4.612,       ,1.55,-48.2,0.2,166.8,-2.7,       ,      ,       ,      ,      ,185, 3DDiff,3704,      ,53,54.5,60
2023/4/23, 12:22:33,  +08:00,  SNVOR,30.4714584,105.6106796,925.2,30.03,915.5,12.5,68.71,68.5,-14.03,6.57,-2.48,-0.05,-0.06,307.3,306.7,28.1,28.1,0.4,0.1,21.27,23.71,14.79,152.29,76.05,2413.8,278.33,279.13,280.51,298.89,1214.32,1223.57,1217.61,1222.87,778.6,69, NAV1,305,111.6,111.6,129.75,128.5,-4.3,       ,1.46,-50.3,0.3,164,-2.7,       ,      ,       ,      ,      ,259.8, 3DDiff,3704,      ,54,54.5,60
2023/4/23, 12:22:34,  +08:00,  SNVOR,30.4716396,105.6103668,937.2,30.03,919.3,12.5,70.87,70.1,301.39,5.83,2.6,0,-0.16,307.2,305.9,28.1,28.1,0.3,0,21.17,23.81,14.8,152.37,77.05,2409,278.42,279.23,280.6,298.92,1224.96,1235.04,1224.21,1229.99,782.5,72, NAV1,305,111.6,111.6,129.75,128.5,-4.048,       ,1.37,-52.1,0.3,161.4,-2.7,       ,      ,       ,      ,      ,236.2, 3DDiff,3704,      ,54,54.5,60
2023/4/23, 12:22:35,  +08:00,  SNVOR,30.471817,105.6100464,942.2,30.03,924.7,12.2,73.41,71.67,393.59,6.19,-2,-0.02,-0.01,309,305.6,28.1,28.1,0.4,0,21.15,23.87,14.85,152.45,77.31,2417.4,278.55,279.36,280.73,299,1233.61,1244.02,1230.8,1237.64,787.9,74, NAV1,305,111.6,111.6,129.75,128.5,-3.809,       ,1.29,-53.6,0.3,159.1,-2.7,       ,      ,       ,      ,      ,255.9, 3DDiff,3704,      ,54,54.5,60
2023/4/23, 12:22:36,  +08:00,  SNVOR,30.472002,105.6097107,945.2,30.03,930.7,12.2,74.76,73.21,342.97,5.58,-0.94,0.03,-0.05,310.1,305.2,28.1,28.1,0.4,0,21.15,23.87,14.75,152.53,77.35,2432.9,278.71,279.53,280.89,299.1,1241.38,1252,1236.98,1244.13,793.8,76, NAV1,305,111.6,111.6,129.75,128.5,-3.57,       ,1.23,-54.3,0.3,156.9,-2.7,       ,      ,       ,      ,      ,267.7, 3DDiff,3704,      ,53,54.5,60
2023/4/23, 12:22:37,  +08:00,  SNVOR,30.4721889,105.6093674,947.2,30.03,934.6,12.2,73.43,74.68,236.08,6.73,-1.29,0.03,0.2,308.4,305.1,28.1,28.1,0.3,0,21.2,23.94,14.87,152.6,77.22,2433.4,278.91,279.76,281.11,299.23,1249.06,1259.14,1242.03,1250.39,797.7,74, NAV1,305,111.6,111.6,129.75,128.5,-3.341,       ,1.19,-53.5,0.3,154.8,-2.7,       ,      ,       ,      ,      ,240.2, 3DDiff,3704,      ,53,54.5,60
2023/4/23, 12:22:38,  +08:00,  SNVOR,30.472374,105.609024,954.2,30.03,942.8,12.2,77.89,75.79,236.44,7.61,-0.33,0.01,0.16,306.6,304.6,28.1,28.1,0.3,0,21.27,23.98,14.84,152.66,77.8,2442.8,279.15,280.02,281.34,299.4,1255.26,1266.09,1246.85,1255.35,806,79, NAV1,305,111.6,111.6,129.75,128.5,-3.129,       ,1.16,-50.7,0.3,153.1,-2.7,       ,      ,       ,      ,      ,452.8, 3DDiff,3704,      ,53,54.5,60
2023/4/23, 12:22:39,  +08:00,  SNVOR,30.4725609,105.6086731,969.2,30.03,954.8,12.2,81.51,76.32,450.83,7.71,1.13,-0.03,0,306.1,304.2,28.1,28.1,0.4,0,21.32,23.96,14.91,152.72,77.08,2463.4,279.41,280.29,281.61,299.58,1260.29,1271.63,1251.21,1259.93,818,82, NAV1,305,111.6,111.6,129.75,128.5,-2.926,       ,1.15,-46.4,0.4,151.4,-2.7,       ,      ,       ,      ,      ,677.2, 3DDiff,3704,      ,54,54.5,60
2023/4/23, 12:22:40,  +08:00,  SNVOR,30.4727421,105.6083221,982.2,30.03,967.5,12.2,82.5,76.41,643.91,8.57,-0.32,-0.01,0.04,308.4,303.9,28.1,28.1,0.4,0,21.32,23.87,14.82,152.76,77.31,2469,279.72,280.62,281.9,299.81,1265.24,1277.6,1255.29,1264.48,830.6,83, NAV1,305,111.6,111.6,129.75,128.5,-2.742,       ,1.16,-41.8,0.4,149.9,-2.7,       ,      ,       ,      ,      ,728.3, 3DDiff,3704,      ,54,54.5,60
2023/4/23, 12:22:41,  +08:00,  SNVOR,30.4729271,105.6079788,991.2,30.03,979.9,12.2,82.18,76.37,639.94,8.26,-0.14,0.02,-0.08,308.9,303.9,28.1,28.1,0.4,0,21.54,23.66,14.8,152.8,77.34,2469.6,280.02,280.95,282.21,300.03,1270.15,1282.97,1260.27,1269.36,843.1,83, NAV1,305,111.6,111.6,129.75,128.5,-2.578,       ,1.24,-37.5,0.4,148.5,-2.7,       ,      ,       ,      ,      ,787.4, 3DDiff,3704,      ,54,54.5,60
2023/4/23, 12:22:42,  +08:00,  SNVOR,30.4731121,105.6076279,1007.2,30.03,991.1,12.2,81.22,76.43,730.62,8.01,3.86,0.03,0.07,309.4,303.8,28.1,28.1,0.3,0,21.88,23.66,14.95,152.83,76.52,2454.9,280.37,281.31,282.55,300.29,1273.78,1287.7,1264.94,1273.29,854.3,82, NAV1,305,111.6,111.6,129.75,128.5,-2.426,       ,1.36,-33.3,0.4,147.3,-2.7,       ,      ,       ,      ,      ,740.2, 3DDiff,3704,      ,53,54.5,60
2023/4/23, 12:22:43,  +08:00,  SNVOR,30.4732952,105.6072769,1016.2,30.03,1005.1,12.2,80.83,76.53,720.14,8.47,-0.59,0.03,-0.06,310.4,303.9,28.1,28.1,0.3,0,22.02,23.5,14.94,152.85,77.12,2464.1,280.73,281.7,282.91,300.56,1276.63,1290.65,1268.15,1276.09,868.2,82, NAV1,305,111.6,111.6,129.75,128.5,-2.279,       ,1.54,-29,0.4,146.2,-2.7,       ,      ,       ,      ,      ,826.8, 3DDiff,3704,      ,53,54.5,60
2023/4/23, 12:22:44,  +08:00,  SNVOR,30.4734802,105.606926,1024.2,30.03,1019.4,12.2,78.48,76.65,622.36,8.91,-1.07,0,0.02,308.3,304.2,28.1,28.1,0.4,0,21.93,23.33,14.83,152.87,76.53,2445.9,281.13,282.1,283.28,300.84,1277.99,1292.53,1269.18,1278.04,882.6,79, NAV1,305,111.6,111.6,129.75,128.5,-2.146,       ,1.75,-24.9,0.5,145.2,-2.7,       ,      ,       ,      ,      ,854.3, 3DDiff,3704,      ,53,54.5,60
2023/4/23, 12:22:45,  +08:00,  SNVOR,30.4736652,105.606575,1045.2,30.03,1034.5,12.2,78.77,76.78,772.99,8.32,-1.08,0,-0.11,304.5,303.8,28.1,28.1,0.4,0,21.88,23.14,15,152.87,76.25,2456.1,281.53,282.53,283.67,301.14,1279.38,1293.37,1269.86,1279.09,897.6,80, NAV1,305,111.6,111.6,129.75,128.5,-2.033,       ,1.98,-21,0.5,144.2,-2.7,       ,      ,       ,      ,      ,905.5, 3DDiff,3704,      ,53,54.5,60
