#airframe_info, log_version="1.01", airframe_name="Cessna 172S", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-10", system_id="25BA2E6F4", mode=NORMAL, flightstream_header="25BA2E6F4_20000101_000000", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/22, 17:10:25,  +08:00,  SNVOR,30.4708786,105.611702,891.9,29.74,887.9,15.2,59.1,62.48,-112.45,8.34,1.7,-0.03,0.12,305.8,305.9,28.1,28.1,0.3,0,17.71,19.22,15.04,151.08,75.33,2405.5,292.02,284.21,281.72,308.96,1197.01,1183.59,1164.33,1171.49,751.1,60, NAV1,305,111.6,111.6,129.75,128.5,-5.462,       ,1.63,170.8,0.2,175.1,-2.7,       ,      ,       ,      ,      ,15.7,     3D,3704,      ,       ,158,       
2023/4/22, 17:10:26,  +08:00,  SNVOR,30.4710426,105.611412,894.9,29.74,890.3,15.2,62.4,64.79,-101.41,7.67,0.97,-0.03,-0.07,306.7,305.3,28.1,28.1,0.3,0,17.31,19.24,14.96,151.24,75.18,2418.8,291.91,284.3,281.64,309,1207.67,1198.57,1177.66,1184.77,753.5,64, NAV1,305,111.6,111.6,129.75,128.5,-5.089,       ,1.61,169.8,0.2,171.5,-2.7,       ,      ,       ,      ,      ,129.9,     3D,3704,      ,       ,158,       
2023/4/22, 17:10:27,  +08:00,  SNVOR,30.4712086,105.6111145,891.9,29.74,892.1,15.2,62.29,66.85,-60.88,7.11,1.56,0.01,-0.1,310.6,305.1,28.2,28.1,0.3,0,17.18,19.24,14.99,151.39,75.56,2421.5,291.85,284.43,281.64,309.09,1217.59,1211.39,1188.09,1196.19,755.2,63, NAV1,305,111.6,111.6,129.75,128.5,-4.752,       ,1.59,168.7,0.2,168,-2.7,       ,      ,       ,      ,      ,114.2,     3D,3704,      ,       ,158,       
2023/4/22, 17:10:28,  +08:00,  SNVOR,30.471384,105.6107941,887.9,29.74,893.6,15.2,62.43,68.97,-130.94,7.37,0.9,0,0.05,311.6,305.6,28.1,28.1,0.3,0,17.47,18.96,15.13,151.53,75.56,2412.6,291.82,284.62,281.65,309.21,1225.97,1222.3,1196.36,1205.62,756.8,64, NAV1,305,111.6,111.6,129.75,128.5,-4.421,       ,1.56,166.7,0.2,165,-2.7,       ,      ,       ,      ,      ,98.4,     3D,3704,      ,       ,158,       
2023/4/22, 17:10:29,  +08:00,  SNVOR,30.4715633,105.6104813,886.9,29.74,896.3,15.2,65.74,70.81,-149.4,7.48,0.69,0.02,-0.07,311.3,306.6,28.1,28.1,0.3,0,17.73,18.68,15.06,151.67,75.14,2438.7,291.87,284.88,281.75,309.39,1232.89,1231.77,1203.81,1214.28,759.5,67, NAV1,305,111.6,111.6,129.75,128.5,-4.101,       ,1.51,163.1,0.3,162.3,-2.7,       ,      ,       ,      ,      ,208.7,     3D,3704,      ,       ,158,       
2023/4/22, 17:10:30,  +08:00,  SNVOR,30.471756,105.6101608,895.9,29.74,902.7,15.2,68.59,72.27,57.11,8.11,1.53,0.08,0.07,310.9,306.9,28.1,28.1,0.3,0,17.81,18.58,15.23,151.8,75.61,2452.1,291.95,285.17,281.89,309.62,1239.75,1239.14,1210.63,1222.02,765.9,70, NAV1,305,111.6,111.6,129.75,128.5,-3.871,       ,1.46,157.3,0.3,159.9,-2.7,       ,      ,       ,      ,      ,291.3,     3D,3704,      ,       ,158,       
2023/4/22, 17:10:31,  +08:00,  SNVOR,30.4719505,105.6098328,904.9,29.74,910.1,15.2,71.4,73.5,244.64,7.95,-1.53,-0.05,-0.04,308.9,307.4,28.2,28.1,0.3,0,17.81,18.58,15.17,151.92,75.42,2448.5,292.07,285.49,282.05,309.87,1245.57,1245.53,1216.56,1228.83,773.3,73, NAV1,305,111.6,111.6,129.75,128.5,-3.636,       ,1.42,149.8,0.3,157.7,-2.7,       ,      ,       ,      ,      ,421.3,     3D,3704,      ,       ,158,       
2023/4/22, 17:10:32,  +08:00,  SNVOR,30.4721489,105.6095047,918.9,29.74,917.1,15.2,73.52,74.47,484.21,7.31,-0.38,-0.01,0.15,307.5,307.5,28.1,28.1,0.3,0,17.81,18.58,15.29,152.04,75.04,2455.3,292.23,285.85,282.26,310.15,1249.89,1250.65,1220.57,1235.22,780.3,75, NAV1,305,111.6,111.6,129.75,128.5,-3.406,       ,1.4,141.5,0.3,155.8,-2.7,       ,      ,       ,      ,      ,421.3,     3D,3704,      ,       ,158,       
2023/4/22, 17:10:33,  +08:00,  SNVOR,30.4723473,105.609169,931.9,29.74,925.7,15.2,77.22,75.42,611.76,8.16,-1.01,-0.08,-0.04,306.1,307,28.1,28.1,0.3,0,17.97,18.4,15.25,152.13,75.68,2465.3,292.42,286.2,282.52,310.47,1255.47,1256.78,1224.78,1240.25,788.9,79, NAV1,305,111.6,111.6,129.75,128.5,-3.193,       ,1.39,133.5,0.3,154.1,-2.7,       ,      ,       ,      ,      ,507.9,     3D,3704,      ,       ,158,       
2023/4/22, 17:10:34,  +08:00,  SNVOR,30.472538,105.6088333,942.9,29.74,935.6,15.2,80.33,76.1,708.04,7.98,0.08,0.04,-0.1,307,305.9,28.1,28.1,0.3,0,17.97,18.3,15.22,152.24,76.18,2472.2,292.65,286.62,282.81,310.82,1260.41,1262.35,1230.17,1245.47,798.7,82, NAV1,305,111.6,111.6,129.75,128.5,-3.001,       ,1.39,126.5,0.3,152.4,-2.7,       ,      ,       ,      ,      ,574.8,     3D,3704,      ,       ,158,       
