#airframe_info, log_version="1.01", airframe_name="Cessna 172S", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-10", system_id="25BA2E6F4", mode=NORMAL, flightstream_header="25BA2E6F4_20000101_000000", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/20, 19:08:44,  +08:00,  SNVOR,30.471386,105.6108093,897.9,29.56,900.3,23.5,55.45,62.18,139.62,1.8,0.49,0.05,0.01,125.5,125.2,28.1,28.1,1.4,0,23.98,24,14.24,178.58,72.75,2428.1,301.8,303.55,311.37,338.54,1143.49,1137.34,1188.71,1173.98,763.4,58, NAV1,125,111.6,111.6,129.75,128.5,3.299,       ,7.32,-46.5,0.2,165.2,-2.7,       ,      ,       ,      ,      ,-7.9,     3D,3704,      ,       ,154,       
2023/4/20, 19:08:45,  +08:00,  SNVOR,30.47122,105.6111069,892.9,29.56,900.3,23.5,56.96,64.69,3.25,2.54,0.02,0.08,-0.14,127.7,125.9,28.1,28.1,1.3,0,23.98,24,14.22,178.62,73.35,2425.9,301.72,303.4,311.43,338.37,1162.37,1161.97,1207.48,1192.22,763.4,59, NAV1,125,111.6,111.6,129.75,128.5,3.472,       ,7.33,-47.2,0.2,168.1,-2.7,       ,      ,       ,      ,      ,-3.9,     3D,3704,      ,       ,154,       
2023/4/20, 19:08:46,  +08:00,  SNVOR,30.4710426,105.6114044,889.9,29.56,900.2,23.5,58.38,67.22,-116.48,2.99,0.46,-0.02,-0.12,127,127.2,28.1,28.1,1.3,0,23.98,24,14.33,178.67,73.16,2430.6,301.67,303.31,311.57,338.24,1177.55,1182.13,1223.69,1206.24,763.3,61, NAV1,125,111.6,111.6,129.75,128.5,3.687,       ,7.32,-47.8,0.2,171.3,-2.7,       ,      ,       ,      ,      ,-7.9,     3D,3704,      ,       ,154,       
2023/4/20, 19:08:47,  +08:00,  SNVOR,30.4708576,105.6117096,888.9,29.56,900.3,23.5,60.02,69.49,-103.56,6.61,1,-0.01,0.02,126.4,127.2,28,28,1.2,0,24,24,14.32,178.71,72.96,2435,301.7,303.27,311.74,338.17,1191.35,1199.51,1236.89,1218.82,763.5,62, NAV1,125,111.6,111.6,129.75,128.5,4.049,       ,7.3,-48.5,0.2,175.1,-2.7,       ,      ,       ,      ,      ,-3.9,     3D,3704,      ,       ,154,       
2023/4/20, 19:08:48,  +08:00,  SNVOR,30.4706688,105.61203,889.9,29.56,902.7,23.5,61.18,71.57,-80.17,7.6,1.03,-0.04,0.04,125.2,127.1,28.1,28.1,1.2,0,24,24,14.5,178.75,72.55,2440.4,301.78,303.28,312.01,338.15,1202.15,1213.09,1247.04,1229.99,765.8,63, NAV1,125,111.6,111.6,129.75,128.5,4.39,       ,7.28,-49,0.2,179.5,-2.7,       ,      ,       ,      ,      ,86.6,     3D,3704,      ,       ,154,       
2023/4/20, 19:08:49,  +08:00,  SNVOR,30.4704742,105.6123581,895.9,29.56,906.5,23.5,64.59,73.09,83.57,7.77,1.25,-0.02,0,125.6,127.1,28.1,28.1,1.2,0,24,24,14.47,178.79,71.64,2441.5,301.89,303.34,312.32,338.17,1211.09,1224.41,1254.44,1238.35,769.7,67, NAV1,125,111.6,111.6,129.75,128.5,4.778,       ,7.26,-49.5,0.2,-175.2,-2.7,       ,      ,       ,      ,      ,228.3,     3D,3704,      ,       ,154,       
2023/4/20, 19:08:50,  +08:00,  SNVOR,30.4702797,105.6126862,901.9,29.56,910.4,23.2,64.26,74.33,201.45,8.73,0.62,0,0.02,125.5,127.1,28,28.1,1.2,0,24,24,14.41,178.83,73.31,2447.1,302.07,303.43,312.67,338.23,1220.02,1234.94,1262.61,1245.38,773.6,67, NAV1,125,111.6,111.6,129.75,128.5,5.269,       ,7.24,-49.8,0.2,-169.2,-2.7,       ,      ,       ,      ,      ,299.2,     3D,3704,      ,       ,154,       
2023/4/20, 19:08:51,  +08:00,  SNVOR,30.4700813,105.6130142,909.9,29.56,916.8,23.2,66.05,75.36,317.52,8.24,0.49,0,-0.03,126.3,127.1,28,28.1,1.2,0,24,24,14.57,178.86,72.74,2448.8,302.24,303.56,313.05,338.3,1227.55,1244.95,1268.57,1252.24,779.9,69, NAV1,125,111.6,111.6,129.75,128.5,5.809,       ,7.22,-50,0.2,-162.4,-2.7,       ,      ,       ,      ,      ,370.1,     3D,3704,      ,       ,154,       
2023/4/20, 19:08:52,  +08:00,  SNVOR,30.4698811,105.6133499,914.9,29.56,923.4,23.2,67.41,76.2,344.54,9.15,1.45,-0.01,0.11,127.3,127.1,28.1,28.1,1.2,0,24,24,14.72,178.89,72.02,2450.4,302.49,303.71,313.46,338.42,1233.59,1252.62,1275.73,1257.91,786.5,70, NAV1,125,111.6,111.6,129.75,128.5,6.383,       ,7.2,-50.1,0.2,-155,-2.7,       ,      ,       ,      ,      ,401.6,     3D,3704,      ,       ,154.5,       
2023/4/20, 19:08:53,  +08:00,  SNVOR,30.4696789,105.6136932,922.9,29.56,933,23.2,69.37,76.68,372.9,9.44,0,0.03,0.05,128.4,127.3,28.1,28.1,1.2,0,24,24,14.58,178.91,73.39,2465.2,302.77,303.9,313.91,338.58,1238.03,1258.81,1279.65,1262.32,796.1,72, NAV1,125,111.6,111.6,129.75,128.5,7.03,       ,7.17,-50.3,0.2,-147.1,-2.7,       ,      ,       ,      ,      ,555.1,     3D,3704,      ,       ,154.5,       
2023/4/20, 19:08:54,  +08:00,  SNVOR,30.4694748,105.6140289,928.9,29.56,944.3,23.2,69.87,76.92,385.32,9.16,-1,0,-0.05,128.7,127.5,28.1,28,1.1,0,24,24,14.62,178.93,72.88,2465.8,303.05,304.13,314.41,338.76,1242.5,1264.36,1283.89,1266.2,807.5,73, NAV1,125,111.6,111.6,129.75,128.5,7.766,       ,7.12,-50.4,0.2,-138.9,-2.7,       ,      ,       ,      ,      ,669.3,     3D,3704,      ,       ,154.5,       
2023/4/20, 19:08:55,  +08:00,  SNVOR,30.4692688,105.6143723,939.9,29.56,956.4,23.2,69.6,77.21,459.88,8.94,0.65,0,0,126.9,127.7,28,28.1,1.1,0,24,24,14.69,178.93,73.06,2467.5,303.38,304.39,314.91,338.97,1246.45,1268.88,1287.75,1270.03,819.6,72, NAV1,125,111.6,111.6,129.75,128.5,8.532,       ,7.06,-50.7,0.2,-131,-2.7,       ,      ,       ,      ,      ,665.4,     3D,3704,      ,       ,154.5,       
2023/4/20, 19:08:56,  +08:00,  SNVOR,30.4690609,105.6147079,956.9,29.56,968.5,23.2,70.93,77.52,651.86,8.83,1.58,-0.04,-0.06,125.5,127.8,28.1,28.1,1.2,0,24,24,14.63,178.94,73.29,2468.9,303.73,304.67,315.44,339.2,1249.31,1272.45,1291.01,1272.7,831.6,74, NAV1,125,111.6,111.6,129.75,128.5,8.687,       ,6.98,-50.9,0.2,-123.3,-2.7,       ,      ,       ,      ,      ,645.7,     3D,3704,      ,       ,154.5,       
2023/4/20, 19:08:57,  +08:00,  SNVOR,30.468853,105.6150513,968.9,29.56,978.3,23.2,71.27,77.83,758.77,8.88,1.02,0.01,0,127.1,127.8,28.1,28.1,1.2,0,24,24,14.68,178.93,73.03,2465.1,304.07,304.98,315.98,339.47,1252.18,1276.08,1293.09,1275.82,841.5,74, NAV1,125,111.6,111.6,129.75,128.5,7.886,       ,6.89,-50.9,0.2,-116.3,-2.7,       ,      ,       ,      ,      ,586.6,     3D,3704,      ,       ,154.5,       
2023/4/20, 19:08:58,  +08:00,  SNVOR,30.4686451,105.6153946,972.9,29.56,988.3,23.2,69.67,78.22,601.88,8.82,0.59,0,-0.05,126.9,128,28,28,1.1,0,24,24,14.66,178.92,72.45,2466.2,304.46,305.31,316.54,339.73,1254.67,1279.34,1295.48,1278.4,851.4,72, NAV1,125,111.6,111.6,129.75,128.5,7.128,       ,6.79,-50.9,0.2,-110,-2.7,       ,      ,       ,      ,      ,582.7,     3D,3704,      ,       ,154.5,       
2023/4/20, 19:08:59,  +08:00,  SNVOR,30.4684296,105.6157379,984.9,29.56,998.2,23.2,70.27,78.65,575.43,8.55,0.14,-0.04,-0.09,125.4,128.2,28,28.1,1.1,0,24,24,14.72,178.9,72.55,2467.3,304.91,305.66,317.11,340.03,1256.67,1282.41,1297.8,1280.3,861.3,73, NAV1,125,111.6,111.6,129.75,128.5,6.44,       ,6.69,-50.7,0.2,-104.3,-2.7,       ,      ,       ,      ,      ,578.7,     3D,3704,      ,       ,154.5,       
2023/4/20, 19:09:00,  +08:00,  SNVOR,30.4682217,105.6160812,997.9,29.56,1006.4,23.2,70.65,79.08,645.54,8.71,1.35,-0.03,-0.01,124.8,128,28.1,28.1,1.2,0,24,24,14.67,178.89,72.96,2463.9,305.34,306.02,317.69,340.35,1258.3,1284.55,1299.65,1283.18,869.6,73, NAV1,125,111.6,111.6,129.75,128.5,5.804,       ,6.6,-50.4,0.2,-99.5,-2.7,       ,      ,       ,      ,      ,527.6,     3D,3704,      ,       ,154.5,       
2023/4/20, 19:09:01,  +08:00,  SNVOR,30.4680061,105.6164322,1004.9,29.56,1014.1,23.2,71.17,79.5,588.95,8.73,1.01,-0.01,-0.04,125.1,127.9,28.1,28.1,1.2,0,24,24,14.7,178.86,73.13,2467.6,305.79,306.4,318.28,340.66,1259.68,1286.25,1302,1285.91,877.2,74, NAV1,125,111.6,111.6,129.75,128.5,5.228,       ,6.51,-49.9,0.2,-95.3,-2.7,       ,      ,       ,      ,      ,515.7,     3D,3704,      ,       ,154.5,       
2023/4/20, 19:09:02,  +08:00,  SNVOR,30.4677944,105.6167831,1011.9,29.56,1021.7,23.2,71.28,79.85,518.29,8.77,1.51,-0.03,0.04,125.2,127.9,28,28,1.1,0,24,24,14.63,178.84,72.55,2464.7,306.26,306.82,318.9,341.01,1260.78,1288.42,1303,1287.16,884.9,74, NAV1,125,111.6,111.6,129.75,128.5,4.764,       ,6.43,-49.1,0.2,-91.6,-2.7,       ,      ,       ,      ,      ,543.3,     3D,3704,      ,       ,154.5,       
2023/4/20, 19:09:03,  +08:00,  SNVOR,30.4675789,105.6171265,1022.9,29.56,1031.7,23.2,71.96,80.18,535.1,8.9,1.12,-0.03,0.01,125.4,127.9,28.1,28.1,1.2,0,24,24,14.71,178.81,71.8,2458.8,306.73,307.23,319.52,341.38,1262.09,1290.32,1302.97,1288.7,894.9,75, NAV1,125,111.6,111.6,129.75,128.5,4.373,       ,6.36,-48.2,0.3,-88.4,-2.7,       ,      ,       ,      ,      ,598.4,     3D,3704,      ,       ,154.5,       
