#airframe_info, log_version="1.01", airframe_name="Cessna 172S", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-10", system_id="25BA2E6F4", mode=NORMAL, flightstream_header="25BA2E6F4_20000101_000000", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2023/4/20, 19:00:12,  +08:00,  SNVOR,30.4715538,105.6105423,907.9,29.56,908.1,23.5,65.11,72.56,199.9,8.37,2.58,0,-0.07,124,126.2,28,28,2.2,0.1,24,24,13.9,171.42,73.68,2442.6,310.16,310.97,338.06,350.52,1261.1,1285.8,1305.42,1292.2,771.2,68, NAV1,0,111.6,111.6,129.75,128.5,2.439,       ,6.26,-50.1,0.3,162.9,-2.7,       ,      ,       ,      ,      ,334.6,     3D,3704,      ,       ,103.5,       
2023/4/20, 19:00:13,  +08:00,  SNVOR,30.4713669,105.610878,918.9,29.56,914.4,23.5,66.82,73.4,413.84,8.95,1.87,0,0.06,123.6,126.1,28,28,2.2,0.1,24,24,13.94,171.45,74.3,2437.9,310.8,311.56,338.77,351.08,1262.58,1288.81,1307.67,1294.93,777.6,69, NAV1,0,111.6,111.6,129.75,128.5,2.239,       ,6.23,-49.9,0.2,165.9,-2.7,       ,      ,       ,      ,      ,393.7,     3D,3704,      ,       ,103.5,       
2023/4/20, 19:00:14,  +08:00,  SNVOR,30.4711742,105.6112061,924.9,29.56,921.8,23.5,68.51,74,457.07,9.15,-0.36,-0.01,0.02,123.9,126.1,28,28,2.1,0.1,24,24,13.87,171.47,74.19,2444.8,311.59,312.17,339.46,351.64,1264.81,1291.51,1309.42,1298.3,784.9,71, NAV1,0,111.6,111.6,129.75,128.5,1.962,       ,6.18,-49.4,0.2,169.2,-2.7,       ,      ,       ,      ,      ,511.8,     3D,3704,      ,       ,103.5,       
2023/4/20, 19:00:15,  +08:00,  SNVOR,30.4709835,105.6115417,930.9,29.56,930.7,23.5,68.83,74.47,426.75,8.93,-1.08,0.01,-0.03,122.6,126.1,28,28,2.2,0.1,24,24,13.89,171.49,74.63,2449.3,312.33,312.77,340.15,352.22,1267.66,1294.07,1311.03,1300.38,793.8,71, NAV1,0,111.6,111.6,129.75,128.5,1.66,       ,6.11,-48.8,0.2,173,-2.7,       ,      ,       ,      ,      ,543.3,     3D,3704,      ,       ,103.5,       
2023/4/20, 19:00:16,  +08:00,  SNVOR,30.4707966,105.6118774,945.9,29.56,939,23.5,69.59,75.03,537.15,8.29,3.75,-0.05,-0.13,120.3,125.7,28,28,2.2,0.1,24,24,13.71,171.5,74.64,2450.3,313.07,313.39,340.86,352.8,1269.8,1295.72,1312.15,1302.2,802.1,72, NAV1,0,111.6,111.6,129.75,128.5,1.3,       ,6.03,-48,0.2,177.4,-2.7,       ,      ,       ,      ,      ,503.9,     3D,3704,      ,       ,104,       
2023/4/20, 19:00:17,  +08:00,  SNVOR,30.4706039,105.6122208,957.9,29.56,946.1,23.5,71.23,75.6,647.79,8.12,3.98,-0.09,-0.03,119.5,125.7,28,28,2.2,0.1,24,24,13.71,171.5,74.36,2460.4,313.82,314.02,341.56,353.39,1271.71,1297.96,1313.88,1304.49,809.2,74, NAV1,0,111.6,111.6,129.75,128.5,0.9,       ,5.94,-46.7,0.2,-177.5,-2.7,       ,      ,       ,      ,      ,440.9,     3D,3704,      ,       ,104,       
2023/4/20, 19:00:18,  +08:00,  SNVOR,30.4704094,105.6125565,963.9,29.56,953.7,23.5,71.66,76.18,600.98,7.61,-0.3,0.01,-0.04,121.6,125.5,28,28,2.1,0.1,24,24,13.69,171.5,74.18,2456.5,314.47,314.64,342.25,353.97,1271.97,1300.71,1316.29,1306.64,816.8,74, NAV1,0,111.6,111.6,129.75,128.5,0.404,       ,5.85,-45,0.2,-171.7,-2.7,       ,      ,       ,      ,      ,448.8,     3D,3704,      ,       ,104,       
2023/4/20, 19:00:19,  +08:00,  SNVOR,30.4702187,105.6129074,965.9,29.56,961.2,23.5,70.65,76.96,420.07,8.2,-0.09,-0.03,0.03,121.3,125.5,28,28,2.2,0.1,24,24,13.88,171.49,74.02,2459.2,315.23,315.28,342.95,354.57,1272.86,1303.26,1318.6,1308.5,824.4,73, NAV1,0,111.6,111.6,129.75,128.5,-0.127,       ,5.75,-43,0.2,-165.1,-2.7,       ,      ,       ,      ,      ,452.8,     3D,3704,      ,       ,104,       
2023/4/20, 19:00:20,  +08:00,  SNVOR,30.4700279,105.6132584,975.9,29.56,970.7,23.5,71.61,77.62,421.8,7.97,3.13,-0.02,-0.05,120,125,28,28,2.2,0.1,24,24,13.76,171.48,73.7,2452.6,315.99,315.91,343.63,355.15,1274.92,1304.88,1320.17,1309.51,833.8,74, NAV1,0,111.6,111.6,129.75,128.5,-0.693,       ,5.66,-40.7,0.2,-157.9,-2.7,       ,      ,       ,      ,      ,503.9,     3D,3704,      ,       ,104,       
2023/4/20, 19:00:21,  +08:00,  SNVOR,30.4698334,105.6136093,985.9,29.56,979,23.5,71.86,78.18,483.9,8.83,2.08,-0.02,-0.02,118.8,125.1,28,28,2.2,0.1,24,24,13.71,171.46,74.28,2460.5,316.81,316.56,344.3,355.76,1276.28,1306.43,1322.18,1309.99,842.1,75, NAV1,0,111.6,111.6,129.75,128.5,-1.336,       ,5.59,-38.3,0.2,-150.1,-2.7,       ,      ,       ,      ,      ,492.1,     3D,3704,      ,       ,104,       
